year,month,series_id,series_name,brand,category,monthly_sales,data_source
2023,4,4563,哈弗大狗,哈弗,SUV,10779,pcauto
2023,5,4563,哈弗大狗,哈弗,SUV,10751,pcauto
2023,6,4563,哈弗大狗,哈弗,SUV,10718,pcauto
2023,7,4563,哈弗大狗,哈弗,SUV,10630,pcauto
2023,8,4563,哈弗大狗,哈弗,SUV,13696,pcauto
2023,9,4563,哈弗大狗,哈弗,SUV,14473,pcauto
2023,10,4563,哈弗大狗,哈弗,SUV,13796,pcauto
2023,11,4563,哈弗大狗,哈弗,SUV,11335,pcauto
2023,12,4563,哈弗大狗,哈弗,SUV,9601,pcauto
2024,1,4563,哈弗大狗,哈弗,SUV,7979,pcauto
2024,2,4563,哈弗大狗,哈弗,SUV,5451,pcauto
2024,3,4563,哈弗大狗,哈弗,SUV,7424,pcauto
2024,4,4563,哈弗大狗,哈弗,SUV,6869,pcauto
2024,5,4563,哈弗大狗,哈弗,SUV,5672,pcauto
2024,6,4563,哈弗大狗,哈弗,SUV,6810,pcauto
2024,7,4563,哈弗大狗,哈弗,SUV,8575,pcauto
2024,8,4563,哈弗大狗,哈弗,SUV,10066,pcauto
2024,9,4563,哈弗大狗,哈弗,SUV,11860,pcauto
2024,10,4563,哈弗大狗,哈弗,SUV,14378,pcauto
2024,11,4563,哈弗大狗,哈弗,SUV,15376,pcauto
2024,12,4563,哈弗大狗,哈弗,SUV,17980,pcauto
2025,1,4563,哈弗大狗,哈弗,SUV,11767,pcauto
2025,2,4563,哈弗大狗,哈弗,SUV,8315,pcauto
2025,3,4563,哈弗大狗,哈弗,SUV,12359,pcauto
2025,4,4563,哈弗大狗,哈弗,SUV,11573,pcauto
2025,5,4563,哈弗大狗,哈弗,SUV,8627,pcauto
2025,6,4563,哈弗大狗,哈弗,SUV,9261,pcauto
2025,7,4563,哈弗大狗,哈弗,SUV,8842,pcauto
2025,8,4563,哈弗大狗,哈弗,SUV,14457,pcauto
2025,9,4563,哈弗大狗,哈弗,SUV,17524,pcauto
2025,10,4563,哈弗大狗,哈弗,SUV,18875,pcauto
2025,11,4563,哈弗大狗,哈弗,SUV,16252,pcauto
2025,12,4563,哈弗大狗,哈弗,SUV,11856,pcauto
2026,1,4563,哈弗大狗,哈弗,SUV,11275,pcauto
2026,2,4563,哈弗大狗,哈弗,SUV,6281,pcauto
2026,3,4563,哈弗大狗,哈弗,SUV,12645,pcauto
2026,4,4563,哈弗大狗,哈弗,SUV,10226,pcauto
2026,5,4563,哈弗大狗,哈弗,SUV,7886,pcauto
2026,2,6149,哈弗大狗PLUS,哈弗,SUV,6281,pcauto
2026,3,6149,哈弗大狗PLUS,哈弗,SUV,12645,pcauto
2026,4,6149,哈弗大狗PLUS,哈弗,SUV,10226,pcauto
2026,5,6149,哈弗大狗PLUS,哈弗,SUV,7886,pcauto
2023,2,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,1781,pcauto
2023,3,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,1482,pcauto
2023,4,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,3183,pcauto
2023,5,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,3325,pcauto
2023,6,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,3331,pcauto
2023,7,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,3006,pcauto
2023,8,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,2200,pcauto
2023,9,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,1418,pcauto
2023,10,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,1441,pcauto
2023,11,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,1350,pcauto
2023,12,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,769,pcauto
2024,1,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,554,pcauto
2024,2,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,451,pcauto
2024,3,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,876,pcauto
2024,4,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,889,pcauto
2024,5,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,659,pcauto
2024,6,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,737,pcauto
2024,7,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,771,pcauto
2024,8,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,973,pcauto
2024,9,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,734,pcauto
2024,10,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,657,pcauto
2024,11,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,770,pcauto
2024,12,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,706,pcauto
2025,1,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,299,pcauto
2025,2,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,561,pcauto
2025,3,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,292,pcauto
2025,4,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,271,pcauto
2025,5,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,83,pcauto
2025,6,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,67,pcauto
2025,7,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,63,pcauto
2025,8,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,1727,pcauto
2025,9,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,652,pcauto
2025,10,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,742,pcauto
2025,11,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,423,pcauto
2025,12,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,213,pcauto
2026,1,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,130,pcauto
2026,2,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,93,pcauto
2026,3,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,54,pcauto
2026,4,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,153,pcauto
2026,5,sg29114,哈弗大狗PLUS新能源,哈弗,SUV,126,pcauto
2023,5,sg29581,哈弗枭龙,哈弗,SUV,3088,pcauto
2023,6,sg29581,哈弗枭龙,哈弗,SUV,6098,pcauto
2023,7,sg29581,哈弗枭龙,哈弗,SUV,6197,pcauto
2023,8,sg29581,哈弗枭龙,哈弗,SUV,5156,pcauto
2023,9,sg29581,哈弗枭龙,哈弗,SUV,3557,pcauto
2023,10,sg29581,哈弗枭龙,哈弗,SUV,2636,pcauto
2023,11,sg29581,哈弗枭龙,哈弗,SUV,2646,pcauto
2023,12,sg29581,哈弗枭龙,哈弗,SUV,1148,pcauto
2024,1,sg29581,哈弗枭龙,哈弗,SUV,1188,pcauto
2024,2,sg29581,哈弗枭龙,哈弗,SUV,543,pcauto
2024,3,sg29581,哈弗枭龙,哈弗,SUV,516,pcauto
2024,4,sg29581,哈弗枭龙,哈弗,SUV,448,pcauto
2024,5,sg29581,哈弗枭龙,哈弗,SUV,386,pcauto
2024,6,sg29581,哈弗枭龙,哈弗,SUV,355,pcauto
2024,7,sg29581,哈弗枭龙,哈弗,SUV,352,pcauto
2024,8,sg29581,哈弗枭龙,哈弗,SUV,394,pcauto
2024,9,sg29581,哈弗枭龙,哈弗,SUV,195,pcauto
2024,10,sg29581,哈弗枭龙,哈弗,SUV,135,pcauto
2024,11,sg29581,哈弗枭龙,哈弗,SUV,55,pcauto
2024,12,sg29581,哈弗枭龙,哈弗,SUV,95,pcauto
2025,1,sg29581,哈弗枭龙,哈弗,SUV,22,pcauto
2025,2,sg29581,哈弗枭龙,哈弗,SUV,14,pcauto
2025,3,sg29581,哈弗枭龙,哈弗,SUV,2042,pcauto
2025,4,sg29581,哈弗枭龙,哈弗,SUV,4069,pcauto
2025,5,sg29581,哈弗枭龙,哈弗,SUV,8168,pcauto
2025,6,sg29581,哈弗枭龙,哈弗,SUV,6208,pcauto
2025,7,sg29581,哈弗枭龙,哈弗,SUV,4025,pcauto
2025,8,sg29581,哈弗枭龙,哈弗,SUV,3153,pcauto
2025,9,sg29581,哈弗枭龙,哈弗,SUV,3203,pcauto
2025,10,sg29581,哈弗枭龙,哈弗,SUV,2051,pcauto
2025,11,sg29581,哈弗枭龙,哈弗,SUV,1194,pcauto
2025,12,sg29581,哈弗枭龙,哈弗,SUV,902,pcauto
2026,1,sg29581,哈弗枭龙,哈弗,SUV,513,pcauto
2026,2,sg29581,哈弗枭龙,哈弗,SUV,103,pcauto
2026,3,sg29581,哈弗枭龙,哈弗,SUV,1026,pcauto
2026,4,sg29581,哈弗枭龙,哈弗,SUV,1324,pcauto
2026,5,sg29581,哈弗枭龙,哈弗,SUV,889,pcauto
2025,5,sg30466,哈弗猛龙,哈弗,SUV,2639,pcauto
2025,6,sg30466,哈弗猛龙,哈弗,SUV,5062,pcauto
2025,7,sg30466,哈弗猛龙,哈弗,SUV,3077,pcauto
2025,8,sg30466,哈弗猛龙,哈弗,SUV,2714,pcauto
2025,9,sg30466,哈弗猛龙,哈弗,SUV,4026,pcauto
2025,10,sg30466,哈弗猛龙,哈弗,SUV,3392,pcauto
2025,11,sg30466,哈弗猛龙,哈弗,SUV,2509,pcauto
2025,12,sg30466,哈弗猛龙,哈弗,SUV,1771,pcauto
2026,1,sg30466,哈弗猛龙,哈弗,SUV,1040,pcauto
2026,2,sg30466,哈弗猛龙,哈弗,SUV,378,pcauto
2026,3,sg30466,哈弗猛龙,哈弗,SUV,2575,pcauto
2026,4,sg30466,哈弗猛龙,哈弗,SUV,1110,pcauto
2026,5,sg30466,哈弗猛龙,哈弗,SUV,764,pcauto
2023,10,sg30055,哈弗猛龙新能源,哈弗,SUV,5084,pcauto
2023,11,sg30055,哈弗猛龙新能源,哈弗,SUV,6025,pcauto
2023,12,sg30055,哈弗猛龙新能源,哈弗,SUV,6098,pcauto
2024,1,sg30055,哈弗猛龙新能源,哈弗,SUV,4207,pcauto
2024,2,sg30055,哈弗猛龙新能源,哈弗,SUV,2003,pcauto
2024,3,sg30055,哈弗猛龙新能源,哈弗,SUV,2091,pcauto
2024,4,sg30055,哈弗猛龙新能源,哈弗,SUV,2597,pcauto
2024,5,sg30055,哈弗猛龙新能源,哈弗,SUV,3420,pcauto
2024,6,sg30055,哈弗猛龙新能源,哈弗,SUV,4465,pcauto
2024,7,sg30055,哈弗猛龙新能源,哈弗,SUV,5118,pcauto
2024,8,sg30055,哈弗猛龙新能源,哈弗,SUV,6073,pcauto
2024,9,sg30055,哈弗猛龙新能源,哈弗,SUV,7210,pcauto
2024,10,sg30055,哈弗猛龙新能源,哈弗,SUV,9064,pcauto
2024,11,sg30055,哈弗猛龙新能源,哈弗,SUV,11012,pcauto
2024,12,sg30055,哈弗猛龙新能源,哈弗,SUV,13240,pcauto
2025,1,sg30055,哈弗猛龙新能源,哈弗,SUV,5043,pcauto
2025,2,sg30055,哈弗猛龙新能源,哈弗,SUV,3551,pcauto
2025,3,sg30055,哈弗猛龙新能源,哈弗,SUV,5565,pcauto
2025,4,sg30055,哈弗猛龙新能源,哈弗,SUV,5608,pcauto
2025,5,sg30055,哈弗猛龙新能源,哈弗,SUV,5027,pcauto
2025,6,sg30055,哈弗猛龙新能源,哈弗,SUV,5018,pcauto
2025,7,sg30055,哈弗猛龙新能源,哈弗,SUV,4979,pcauto
2025,8,sg30055,哈弗猛龙新能源,哈弗,SUV,7404,pcauto
2025,9,sg30055,哈弗猛龙新能源,哈弗,SUV,11141,pcauto
2025,10,sg30055,哈弗猛龙新能源,哈弗,SUV,8536,pcauto
2025,11,sg30055,哈弗猛龙新能源,哈弗,SUV,4598,pcauto
2025,12,sg30055,哈弗猛龙新能源,哈弗,SUV,2043,pcauto
2026,1,sg30055,哈弗猛龙新能源,哈弗,SUV,2192,pcauto
2026,2,sg30055,哈弗猛龙新能源,哈弗,SUV,2283,pcauto
2026,3,sg30055,哈弗猛龙新能源,哈弗,SUV,2642,pcauto
2026,4,sg30055,哈弗猛龙新能源,哈弗,SUV,5441,pcauto
2026,5,sg30055,哈弗猛龙新能源,哈弗,SUV,5856,pcauto
2022,1,sg27804,哈弗神兽,哈弗,SUV,10085,pcauto
2022,2,sg27804,哈弗神兽,哈弗,SUV,5009,pcauto
2022,3,sg27804,哈弗神兽,哈弗,SUV,4598,pcauto
2022,4,sg27804,哈弗神兽,哈弗,SUV,1640,pcauto
2022,5,sg27804,哈弗神兽,哈弗,SUV,5045,pcauto
2022,6,sg27804,哈弗神兽,哈弗,SUV,5045,pcauto
2022,7,sg27804,哈弗神兽,哈弗,SUV,4732,pcauto
2022,8,sg27804,哈弗神兽,哈弗,SUV,3263,pcauto
2022,9,sg27804,哈弗神兽,哈弗,SUV,2944,pcauto
2022,10,sg27804,哈弗神兽,哈弗,SUV,2388,pcauto
2022,11,sg27804,哈弗神兽,哈弗,SUV,1415,pcauto
2022,12,sg27804,哈弗神兽,哈弗,SUV,1418,pcauto
2023,1,sg27804,哈弗神兽,哈弗,SUV,1167,pcauto
2023,2,sg27804,哈弗神兽,哈弗,SUV,424,pcauto
2023,3,sg27804,哈弗神兽,哈弗,SUV,1537,pcauto
2023,4,sg27804,哈弗神兽,哈弗,SUV,550,pcauto
2023,5,sg27804,哈弗神兽,哈弗,SUV,697,pcauto
2023,6,sg27804,哈弗神兽,哈弗,SUV,455,pcauto
2023,7,sg27804,哈弗神兽,哈弗,SUV,600,pcauto
2023,8,sg27804,哈弗神兽,哈弗,SUV,491,pcauto
2023,9,sg27804,哈弗神兽,哈弗,SUV,210,pcauto
2023,10,sg27804,哈弗神兽,哈弗,SUV,127,pcauto
2023,11,sg27804,哈弗神兽,哈弗,SUV,64,pcauto
2023,12,sg27804,哈弗神兽,哈弗,SUV,110,pcauto
2024,1,sg27804,哈弗神兽,哈弗,SUV,26,pcauto
2024,2,sg27804,哈弗神兽,哈弗,SUV,11,pcauto
2024,3,sg27804,哈弗神兽,哈弗,SUV,5,pcauto
2022,1,sg27301,哈弗赤兔,哈弗,SUV,4455,pcauto
2022,2,sg27301,哈弗赤兔,哈弗,SUV,3264,pcauto
2022,3,sg27301,哈弗赤兔,哈弗,SUV,2340,pcauto
2022,4,sg27301,哈弗赤兔,哈弗,SUV,1312,pcauto
2022,5,sg27301,哈弗赤兔,哈弗,SUV,1721,pcauto
2022,6,sg27301,哈弗赤兔,哈弗,SUV,1725,pcauto
2022,7,sg27301,哈弗赤兔,哈弗,SUV,2084,pcauto
2022,8,sg27301,哈弗赤兔,哈弗,SUV,1464,pcauto
2022,9,sg27301,哈弗赤兔,哈弗,SUV,647,pcauto
2022,10,sg27301,哈弗赤兔,哈弗,SUV,1151,pcauto
2022,11,sg27301,哈弗赤兔,哈弗,SUV,386,pcauto
2022,12,sg27301,哈弗赤兔,哈弗,SUV,769,pcauto
2023,1,sg27301,哈弗赤兔,哈弗,SUV,765,pcauto
2023,2,sg27301,哈弗赤兔,哈弗,SUV,587,pcauto
2023,3,sg27301,哈弗赤兔,哈弗,SUV,252,pcauto
2023,4,sg27301,哈弗赤兔,哈弗,SUV,540,pcauto
2023,5,sg27301,哈弗赤兔,哈弗,SUV,489,pcauto
2023,6,sg27301,哈弗赤兔,哈弗,SUV,380,pcauto
2023,7,sg27301,哈弗赤兔,哈弗,SUV,582,pcauto
2023,8,sg27301,哈弗赤兔,哈弗,SUV,522,pcauto
2023,9,sg27301,哈弗赤兔,哈弗,SUV,183,pcauto
2023,10,sg27301,哈弗赤兔,哈弗,SUV,157,pcauto
2023,11,sg27301,哈弗赤兔,哈弗,SUV,305,pcauto
2023,12,sg27301,哈弗赤兔,哈弗,SUV,229,pcauto
2024,1,sg27301,哈弗赤兔,哈弗,SUV,59,pcauto
2024,2,sg27301,哈弗赤兔,哈弗,SUV,62,pcauto
2024,3,sg27301,哈弗赤兔,哈弗,SUV,34,pcauto
2024,4,sg27301,哈弗赤兔,哈弗,SUV,44,pcauto
2024,5,sg27301,哈弗赤兔,哈弗,SUV,50,pcauto
2024,6,sg27301,哈弗赤兔,哈弗,SUV,2,pcauto
2022,7,sg27604,哈弗酷狗,哈弗,SUV,3297,pcauto
2022,8,sg27604,哈弗酷狗,哈弗,SUV,2553,pcauto
2022,9,sg27604,哈弗酷狗,哈弗,SUV,1286,pcauto
2022,10,sg27604,哈弗酷狗,哈弗,SUV,1135,pcauto
2022,11,sg27604,哈弗酷狗,哈弗,SUV,447,pcauto
2022,12,sg27604,哈弗酷狗,哈弗,SUV,249,pcauto
2023,1,sg27604,哈弗酷狗,哈弗,SUV,245,pcauto
2023,2,sg27604,哈弗酷狗,哈弗,SUV,222,pcauto
2023,3,sg27604,哈弗酷狗,哈弗,SUV,208,pcauto
2023,4,sg27604,哈弗酷狗,哈弗,SUV,186,pcauto
2023,5,sg27604,哈弗酷狗,哈弗,SUV,95,pcauto
2023,6,sg27604,哈弗酷狗,哈弗,SUV,162,pcauto
2023,7,sg27604,哈弗酷狗,哈弗,SUV,293,pcauto
2023,8,sg27604,哈弗酷狗,哈弗,SUV,86,pcauto
2023,9,sg27604,哈弗酷狗,哈弗,SUV,9,pcauto
2023,10,sg27604,哈弗酷狗,哈弗,SUV,52,pcauto
2023,11,sg27604,哈弗酷狗,哈弗,SUV,11,pcauto
2023,12,sg27604,哈弗酷狗,哈弗,SUV,17,pcauto
2024,1,sg27604,哈弗酷狗,哈弗,SUV,7,pcauto
2023,8,sg30064,哪吒AYA,哪吒汽车,SUV,5609,pcauto
2023,9,sg30064,哪吒AYA,哪吒汽车,SUV,5225,pcauto
2023,10,sg30064,哪吒AYA,哪吒汽车,SUV,3767,pcauto
2023,11,sg30064,哪吒AYA,哪吒汽车,SUV,126,pcauto
2023,12,sg30064,哪吒AYA,哪吒汽车,SUV,8,pcauto
2024,1,sg30064,哪吒AYA,哪吒汽车,SUV,553,pcauto
2024,2,sg30064,哪吒AYA,哪吒汽车,SUV,536,pcauto
2024,3,sg30064,哪吒AYA,哪吒汽车,SUV,1564,pcauto
2024,4,sg30064,哪吒AYA,哪吒汽车,SUV,461,pcauto
2024,5,sg30064,哪吒AYA,哪吒汽车,SUV,462,pcauto
2024,6,sg30064,哪吒AYA,哪吒汽车,SUV,337,pcauto
2024,7,sg30064,哪吒AYA,哪吒汽车,SUV,24,pcauto
2024,8,sg30064,哪吒AYA,哪吒汽车,SUV,125,pcauto
2024,9,sg30064,哪吒AYA,哪吒汽车,SUV,1334,pcauto
2024,10,sg30064,哪吒AYA,哪吒汽车,SUV,1217,pcauto
2024,11,sg30064,哪吒AYA,哪吒汽车,SUV,259,pcauto
2024,12,sg30064,哪吒AYA,哪吒汽车,SUV,49,pcauto
2024,4,sg30281,哪吒L,哪吒汽车,SUV,1768,pcauto
2024,5,sg30281,哪吒L,哪吒汽车,SUV,3732,pcauto
2024,6,sg30281,哪吒L,哪吒汽车,SUV,5283,pcauto
2024,7,sg30281,哪吒L,哪吒汽车,SUV,5628,pcauto
2024,8,sg30281,哪吒L,哪吒汽车,SUV,3842,pcauto
2024,9,sg30281,哪吒L,哪吒汽车,SUV,2600,pcauto
2024,10,sg30281,哪吒L,哪吒汽车,SUV,1990,pcauto
2024,11,sg30281,哪吒L,哪吒汽车,SUV,201,pcauto
2024,12,sg30281,哪吒L,哪吒汽车,SUV,64,pcauto
2025,1,sg30281,哪吒L,哪吒汽车,SUV,36,pcauto
2025,2,sg30281,哪吒L,哪吒汽车,SUV,113,pcauto
2022,11,sg27503,哪吒S,哪吒汽车,轿车,202,pcauto
2022,12,sg27503,哪吒S,哪吒汽车,轿车,2003,pcauto
2023,1,sg27503,哪吒S,哪吒汽车,轿车,1517,pcauto
2023,2,sg27503,哪吒S,哪吒汽车,轿车,2048,pcauto
2023,3,sg27503,哪吒S,哪吒汽车,轿车,2206,pcauto
2023,4,sg27503,哪吒S,哪吒汽车,轿车,2237,pcauto
2023,5,sg27503,哪吒S,哪吒汽车,轿车,2212,pcauto
2023,6,sg27503,哪吒S,哪吒汽车,轿车,1745,pcauto
2023,7,sg27503,哪吒S,哪吒汽车,轿车,1746,pcauto
2023,8,sg27503,哪吒S,哪吒汽车,轿车,1618,pcauto
2023,9,sg27503,哪吒S,哪吒汽车,轿车,1973,pcauto
2023,10,sg27503,哪吒S,哪吒汽车,轿车,2589,pcauto
2023,11,sg27503,哪吒S,哪吒汽车,轿车,2296,pcauto
2023,12,sg27503,哪吒S,哪吒汽车,轿车,2010,pcauto
2024,1,sg27503,哪吒S,哪吒汽车,轿车,1766,pcauto
2024,2,sg27503,哪吒S,哪吒汽车,轿车,1090,pcauto
2024,3,sg27503,哪吒S,哪吒汽车,轿车,1532,pcauto
2024,4,sg27503,哪吒S,哪吒汽车,轿车,1025,pcauto
2024,5,sg27503,哪吒S,哪吒汽车,轿车,801,pcauto
2024,6,sg27503,哪吒S,哪吒汽车,轿车,584,pcauto
2024,7,sg27503,哪吒S,哪吒汽车,轿车,693,pcauto
2024,8,sg27503,哪吒S,哪吒汽车,轿车,1207,pcauto
2024,9,sg27503,哪吒S,哪吒汽车,轿车,496,pcauto
2024,10,sg27503,哪吒S,哪吒汽车,轿车,847,pcauto
2024,11,sg27503,哪吒S,哪吒汽车,轿车,177,pcauto
2024,12,sg27503,哪吒S,哪吒汽车,轿车,46,pcauto
2025,1,sg27503,哪吒S,哪吒汽车,轿车,15,pcauto
2025,2,sg27503,哪吒S,哪吒汽车,轿车,45,pcauto
2022,1,sg24455,哪吒U,哪吒汽车,SUV,4527,pcauto
2022,2,sg24455,哪吒U,哪吒汽车,SUV,3044,pcauto
2022,3,sg24455,哪吒U,哪吒汽车,SUV,3904,pcauto
2022,4,sg24455,哪吒U,哪吒汽车,SUV,3119,pcauto
2022,5,sg24455,哪吒U,哪吒汽车,SUV,3125,pcauto
2022,6,sg24455,哪吒U,哪吒汽车,SUV,4010,pcauto
2022,7,sg24455,哪吒U,哪吒汽车,SUV,5070,pcauto
2022,8,sg24455,哪吒U,哪吒汽车,SUV,5781,pcauto
2022,9,sg24455,哪吒U,哪吒汽车,SUV,6070,pcauto
2022,10,sg24455,哪吒U,哪吒汽车,SUV,6295,pcauto
2022,11,sg24455,哪吒U,哪吒汽车,SUV,3607,pcauto
2022,12,sg24455,哪吒U,哪吒汽车,SUV,2375,pcauto
2023,1,sg24455,哪吒U,哪吒汽车,SUV,1012,pcauto
2023,2,sg24455,哪吒U,哪吒汽车,SUV,3012,pcauto
2023,3,sg24455,哪吒U,哪吒汽车,SUV,3056,pcauto
2023,4,sg24455,哪吒U,哪吒汽车,SUV,3821,pcauto
2023,5,sg24455,哪吒U,哪吒汽车,SUV,3963,pcauto
2023,6,sg24455,哪吒U,哪吒汽车,SUV,5620,pcauto
2023,7,sg24455,哪吒U,哪吒汽车,SUV,3433,pcauto
2023,8,sg24455,哪吒U,哪吒汽车,SUV,3617,pcauto
2023,9,sg24455,哪吒U,哪吒汽车,SUV,3640,pcauto
2023,10,sg24455,哪吒U,哪吒汽车,SUV,3540,pcauto
2022,1,sg26641,哪吒V,哪吒汽车,SUV,6482,pcauto
2022,2,sg26641,哪吒V,哪吒汽车,SUV,4073,pcauto
2022,3,sg26641,哪吒V,哪吒汽车,SUV,8122,pcauto
2022,4,sg26641,哪吒V,哪吒汽车,SUV,5694,pcauto
2022,5,sg26641,哪吒V,哪吒汽车,SUV,7884,pcauto
2022,6,sg26641,哪吒V,哪吒汽车,SUV,9123,pcauto
2022,7,sg26641,哪吒V,哪吒汽车,SUV,7585,pcauto
2022,8,sg26641,哪吒V,哪吒汽车,SUV,10236,pcauto
2022,9,sg26641,哪吒V,哪吒汽车,SUV,11935,pcauto
2022,10,sg26641,哪吒V,哪吒汽车,SUV,11721,pcauto
2022,11,sg26641,哪吒V,哪吒汽车,SUV,11263,pcauto
2022,12,sg26641,哪吒V,哪吒汽车,SUV,1411,pcauto
2023,1,sg26641,哪吒V,哪吒汽车,SUV,3487,pcauto
2023,2,sg26641,哪吒V,哪吒汽车,SUV,5013,pcauto
2023,3,sg26641,哪吒V,哪吒汽车,SUV,1098,pcauto
2023,4,sg26641,哪吒V,哪吒汽车,SUV,4727,pcauto
2023,5,sg26641,哪吒V,哪吒汽车,SUV,3096,pcauto
2023,6,sg26641,哪吒V,哪吒汽车,SUV,2268,pcauto
2023,7,sg26641,哪吒V,哪吒汽车,SUV,2583,pcauto
2023,11,sg30127,哪吒X,哪吒汽车,SUV,7091,pcauto
2023,12,sg30127,哪吒X,哪吒汽车,SUV,10,pcauto
2024,1,sg30127,哪吒X,哪吒汽车,SUV,4766,pcauto
2024,2,sg30127,哪吒X,哪吒汽车,SUV,2338,pcauto
2024,3,sg30127,哪吒X,哪吒汽车,SUV,824,pcauto
2024,4,sg30127,哪吒X,哪吒汽车,SUV,773,pcauto
2024,5,sg30127,哪吒X,哪吒汽车,SUV,492,pcauto
2024,6,sg30127,哪吒X,哪吒汽车,SUV,1542,pcauto
2024,7,sg30127,哪吒X,哪吒汽车,SUV,1945,pcauto
2024,8,sg30127,哪吒X,哪吒汽车,SUV,2297,pcauto
2024,9,sg30127,哪吒X,哪吒汽车,SUV,3085,pcauto
2024,10,sg30127,哪吒X,哪吒汽车,SUV,1948,pcauto
2024,11,sg30127,哪吒X,哪吒汽车,SUV,863,pcauto
2024,12,sg30127,哪吒X,哪吒汽车,SUV,60,pcauto
2025,1,sg30127,哪吒X,哪吒汽车,SUV,55,pcauto
2025,2,sg30127,哪吒X,哪吒汽车,SUV,217,pcauto
2025,4,sg30724,唐L,比亚迪,SUV,5229,pcauto
2025,5,sg30724,唐L,比亚迪,SUV,7004,pcauto
2025,6,sg30724,唐L,比亚迪,SUV,6456,pcauto
2025,7,sg30724,唐L,比亚迪,SUV,4249,pcauto
2025,8,sg30724,唐L,比亚迪,SUV,3712,pcauto
2025,9,sg30724,唐L,比亚迪,SUV,3737,pcauto
2025,10,sg30724,唐L,比亚迪,SUV,2742,pcauto
2025,11,sg30724,唐L,比亚迪,SUV,2293,pcauto
2025,12,sg30724,唐L,比亚迪,SUV,3338,pcauto
2026,1,sg30724,唐L,比亚迪,SUV,601,pcauto
2026,2,sg30724,唐L,比亚迪,SUV,493,pcauto
2026,3,sg30724,唐L,比亚迪,SUV,945,pcauto
2026,4,sg30724,唐L,比亚迪,SUV,791,pcauto
2026,5,sg30724,唐L,比亚迪,SUV,616,pcauto
2022,1,sg9847,唐新能源,比亚迪,SUV,8847,pcauto
2022,2,sg9847,唐新能源,比亚迪,SUV,10026,pcauto
2022,3,sg9847,唐新能源,比亚迪,SUV,9086,pcauto
2022,4,sg9847,唐新能源,比亚迪,SUV,10107,pcauto
2022,5,sg9847,唐新能源,比亚迪,SUV,8412,pcauto
2022,6,sg9847,唐新能源,比亚迪,SUV,8060,pcauto
2022,7,sg9847,唐新能源,比亚迪,SUV,11501,pcauto
2022,8,sg9847,唐新能源,比亚迪,SUV,10811,pcauto
2022,9,sg9847,唐新能源,比亚迪,SUV,15051,pcauto
2022,10,sg9847,唐新能源,比亚迪,SUV,16989,pcauto
2022,11,sg9847,唐新能源,比亚迪,SUV,19688,pcauto
2022,12,sg9847,唐新能源,比亚迪,SUV,20007,pcauto
2023,1,sg9847,唐新能源,比亚迪,SUV,8542,pcauto
2023,2,sg9847,唐新能源,比亚迪,SUV,12029,pcauto
2023,3,sg9847,唐新能源,比亚迪,SUV,11954,pcauto
2023,4,sg9847,唐新能源,比亚迪,SUV,12246,pcauto
2023,5,sg9847,唐新能源,比亚迪,SUV,12337,pcauto
2023,6,sg9847,唐新能源,比亚迪,SUV,13402,pcauto
2023,7,sg9847,唐新能源,比亚迪,SUV,12662,pcauto
2023,8,sg9847,唐新能源,比亚迪,SUV,11156,pcauto
2023,9,sg9847,唐新能源,比亚迪,SUV,11366,pcauto
