series_name,source_series_id,anchor_month,source_url,http_status,fetched_at,cache_path,content_sha256,error,fetch_status,source_series_name,identity_match,parsed_months,parse_error
电动MINI ACEMAN,sg30388,2026-06-01,https://price.pcauto.com.cn/salescar/sg30388/y2026-m6/,200,2026-08-28T23:34:38+08:00,data/raw/pcauto_sales_recrawl/sg30388/y2026-m6.html,444afdf7565dfe96df1c8daeb1f9c73bb7ab6f8ceabed9e74d8665cc644342ec,,cached,电动MINI ACEMAN,True,6,
哪吒AYA,sg30064,2022-06-01,https://price.pcauto.com.cn/salescar/sg30064/y2022-m6/,200,2026-08-28T23:34:40+08:00,data/raw/pcauto_sales_recrawl/sg30064/y2022-m6.html,7843fb596835f8f0519e2189fb4d98f333eec8cdedb154c0513054840edce8c5,,cached,哪吒AYA,True,6,
哪吒AYA,sg30064,2022-12-01,https://price.pcauto.com.cn/salescar/sg30064/y2022-m12/,200,2026-08-28T23:34:41+08:00,data/raw/pcauto_sales_recrawl/sg30064/y2022-m12.html,91e04ffacc3aac0288db63233882b768caee2d46b88e2fa7dc826da285ab8296,,cached,哪吒AYA,True,6,
哪吒AYA,sg30064,2023-06-01,https://price.pcauto.com.cn/salescar/sg30064/y2023-m6/,200,2026-08-28T23:34:42+08:00,data/raw/pcauto_sales_recrawl/sg30064/y2023-m6.html,cd72507f4ad536d5fb55a01ab9eb7fd410ae41b471a7202e563ff33400d1d44b,,cached,哪吒AYA,True,6,
哪吒AYA,sg30064,2023-12-01,https://price.pcauto.com.cn/salescar/sg30064/y2023-m12/,200,2026-08-28T23:34:44+08:00,data/raw/pcauto_sales_recrawl/sg30064/y2023-m12.html,00b6f1a731d2f764caeea9043193b1a21320e3c1b209b4bca88397b4bbd4a89c,,cached,哪吒AYA,True,6,
哪吒AYA,sg30064,2024-06-01,https://price.pcauto.com.cn/salescar/sg30064/y2024-m6/,200,2026-08-28T23:34:45+08:00,data/raw/pcauto_sales_recrawl/sg30064/y2024-m6.html,cc90b12c2d580f8da2317b65a80ae75df163e799a33b865b68423d5937a8330c,,cached,哪吒AYA,True,6,
哪吒AYA,sg30064,2024-12-01,https://price.pcauto.com.cn/salescar/sg30064/y2024-m12/,200,2026-08-28T23:34:47+08:00,data/raw/pcauto_sales_recrawl/sg30064/y2024-m12.html,9836f9d253a06ea08b447dfd84c0f1b25131653343f6c10e642c9a8dff4e47cb,,cached,哪吒AYA,True,6,
哪吒AYA,sg30064,2025-06-01,https://price.pcauto.com.cn/salescar/sg30064/y2025-m6/,200,2026-08-28T23:34:49+08:00,data/raw/pcauto_sales_recrawl/sg30064/y2025-m6.html,b5cab7db1f3373e1d3e02e13f7ae1f0ab14dc4a72c0001471fa52b9050301371,,cached,哪吒AYA,True,6,
哪吒AYA,sg30064,2025-12-01,https://price.pcauto.com.cn/salescar/sg30064/y2025-m12/,200,2026-08-28T23:34:51+08:00,data/raw/pcauto_sales_recrawl/sg30064/y2025-m12.html,0fc8cb75957c09c27d401634ba39764a452f32d0f1dd70b999486328984b9daa,,cached,哪吒AYA,True,6,
哪吒AYA,sg30064,2026-06-01,https://price.pcauto.com.cn/salescar/sg30064/y2026-m6/,200,2026-08-28T23:34:52+08:00,data/raw/pcauto_sales_recrawl/sg30064/y2026-m6.html,7ed8d9aafd449904a01bd8083ea85aff475da9c839831821355c54a1b3e1a45e,,cached,哪吒AYA,True,6,
