series_name,series_id,date,year,month,brand,category,category_en,monthly_sales,lag_1,lag_2,lag_3,roll_mean_3,roll_mean_6,month_sin,month_cos,year,official_price_wan,engine_max_power_kw,engine_max_torque_nm,battery_capacity_kwh,battery_range_km,length_mm,width_mm,height_mm,wheelbase_mm,curb_weight_kg,seat_count,door_count,trunk_volume_l,acceleration_0_100_s,fuel_consumption_l_100km,energy_type_enc,vehicle_class_enc,brand_name_enc,body_structure_enc,gearbox_type_enc,seat_material_enc,lag_12,roll_mean_12,split
AION RT,30604,2022-07-01,2022,7,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,-0.8660254037844388,2022,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,train
AION RT,30604,2022-08-01,2022,8,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,2022,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,train
AION RT,30604,2022-09-01,2022,9,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,2022,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,train
AION RT,30604,2022-10-01,2022,10,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,2022,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,train
AION RT,30604,2022-11-01,2022,11,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,2022,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,train
AION RT,30604,2022-12-01,2022,12,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,2022,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,train
AION RT,30604,2023-01-01,2023,1,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
AION RT,30604,2023-02-01,2023,2,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
AION RT,30604,2023-03-01,2023,3,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
AION RT,30604,2023-04-01,2023,4,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.49999999999999983,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
AION RT,30604,2023-05-01,2023,5,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
AION RT,30604,2023-06-01,2023,6,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
AION RT,30604,2023-07-01,2023,7,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,-0.8660254037844388,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
AION RT,30604,2023-08-01,2023,8,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
AION RT,30604,2023-09-01,2023,9,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
AION RT,30604,2023-10-01,2023,10,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
AION RT,30604,2023-11-01,2023,11,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
AION RT,30604,2023-12-01,2023,12,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,2023,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,train
AION RT,30604,2024-01-01,2024,1,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,2024,9.98,124.0,250.0,39.7,520.0,4865.0,1875.0,1520.0,2775.0,1670.0,5.0,4.0,540.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,1.0,0.0,0.0,train
AION RT,30604,2024-02-01,2024,2,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,2024,9.98,124.0,250.0,39.7,520.0,4865.0,1875.0,1520.0,2775.0,1670.0,5.0,4.0,540.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,1.0,0.0,0.0,train
AION RT,30604,2024-03-01,2024,3,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,2024,9.98,124.0,250.0,39.7,520.0,4865.0,1875.0,1520.0,2775.0,1670.0,5.0,4.0,540.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,1.0,0.0,0.0,train
AION RT,30604,2024-04-01,2024,4,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.49999999999999983,2024,9.98,124.0,250.0,39.7,520.0,4865.0,1875.0,1520.0,2775.0,1670.0,5.0,4.0,540.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,1.0,0.0,0.0,train
AION RT,30604,2024-05-01,2024,5,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,2024,9.98,124.0,250.0,39.7,520.0,4865.0,1875.0,1520.0,2775.0,1670.0,5.0,4.0,540.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,1.0,0.0,0.0,train
AION RT,30604,2024-06-01,2024,6,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,2024,9.98,124.0,250.0,39.7,520.0,4865.0,1875.0,1520.0,2775.0,1670.0,5.0,4.0,540.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,1.0,0.0,0.0,train
AION RT,30604,2024-07-01,2024,7,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,-0.8660254037844388,2024,9.98,124.0,250.0,39.7,520.0,4865.0,1875.0,1520.0,2775.0,1670.0,5.0,4.0,540.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,1.0,0.0,0.0,train
AION RT,30604,2024-08-01,2024,8,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,2024,9.98,124.0,250.0,39.7,520.0,4865.0,1875.0,1520.0,2775.0,1670.0,5.0,4.0,540.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,1.0,0.0,0.0,train
AION RT,30604,2024-09-01,2024,9,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,2024,9.98,124.0,250.0,39.7,520.0,4865.0,1875.0,1520.0,2775.0,1670.0,5.0,4.0,540.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,1.0,0.0,0.0,train
AION RT,30604,2024-10-01,2024,10,埃安,轿车,Sedan,73,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,2024,9.98,124.0,250.0,39.7,520.0,4865.0,1875.0,1520.0,2775.0,1670.0,5.0,4.0,540.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,1.0,0.0,0.0,train
AION RT,30604,2024-11-01,2024,11,埃安,轿车,Sedan,7319,73.0,0.0,0.0,24.333333333333332,12.166666666666666,-0.5000000000000004,0.8660254037844384,2024,9.98,124.0,250.0,39.7,520.0,4865.0,1875.0,1520.0,2775.0,1670.0,5.0,4.0,540.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,1.0,0.0,6.083333333333333,train
AION RT,30604,2024-12-01,2024,12,埃安,轿车,Sedan,7416,7319.0,73.0,0.0,2464.0,1232.0,-2.4492935982947064e-16,1.0,2024,9.98,124.0,250.0,39.7,520.0,4865.0,1875.0,1520.0,2775.0,1670.0,5.0,4.0,540.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,1.0,0.0,616.0,train
AION RT,30604,2025-01-01,2025,1,埃安,轿车,Sedan,2686,7416.0,7319.0,73.0,4936.0,2468.0,0.49999999999999994,0.8660254037844387,2025,9.98,124.0,250.0,39.7,520.0,4865.0,1875.0,1520.0,2775.0,1670.0,5.0,4.0,540.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,1.0,0.0,1234.0,train
AION RT,30604,2025-02-01,2025,2,埃安,轿车,Sedan,4036,2686.0,7416.0,7319.0,5807.0,2915.6666666666665,0.8660254037844386,0.5000000000000001,2025,9.98,124.0,250.0,39.7,520.0,4865.0,1875.0,1520.0,2775.0,1670.0,5.0,4.0,540.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,1.0,0.0,1457.8333333333333,train
AION RT,30604,2025-03-01,2025,3,埃安,轿车,Sedan,5925,4036.0,2686.0,7416.0,4712.666666666667,3588.3333333333335,1.0,6.123233995736766e-17,2025,9.98,124.0,250.0,39.7,520.0,4865.0,1875.0,1520.0,2775.0,1670.0,5.0,4.0,540.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,1.0,0.0,1794.1666666666667,train
AION RT,30604,2025-04-01,2025,4,埃安,轿车,Sedan,4590,5925.0,4036.0,2686.0,4215.666666666667,4575.833333333333,0.8660254037844387,-0.49999999999999983,2025,9.98,124.0,250.0,39.7,520.0,4865.0,1875.0,1520.0,2775.0,1670.0,5.0,4.0,540.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,1.0,0.0,2287.9166666666665,train
AION RT,30604,2025-05-01,2025,5,埃安,轿车,Sedan,4440,4590.0,5925.0,4036.0,4850.333333333333,5328.666666666667,0.49999999999999994,-0.8660254037844387,2025,9.98,124.0,250.0,39.7,520.0,4865.0,1875.0,1520.0,2775.0,1670.0,5.0,4.0,540.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,1.0,0.0,2670.4166666666665,train
AION RT,30604,2025-06-01,2025,6,埃安,轿车,Sedan,4282,4440.0,4590.0,5925.0,4985.0,4848.833333333333,1.2246467991473532e-16,-1.0,2025,9.98,124.0,250.0,39.7,520.0,4865.0,1875.0,1520.0,2775.0,1670.0,5.0,4.0,540.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,1.0,0.0,3040.4166666666665,train
AION S,23867,2022-07-01,2022,7,埃安,轿车,Sedan,6864,8903.0,10503.0,3968.0,7791.333333333333,6766.833333333333,-0.4999999999999998,-0.8660254037844388,2022,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,,,train
AION S,23867,2022-08-01,2022,8,埃安,轿车,Sedan,11683,6864.0,8903.0,10503.0,8756.666666666666,6736.0,-0.8660254037844384,-0.5000000000000004,2022,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,,,train
AION S,23867,2022-09-01,2022,9,埃安,轿车,Sedan,13522,11683.0,6864.0,8903.0,9150.0,8119.833333333333,-1.0,-1.8369701987210297e-16,2022,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,,,train
AION S,23867,2022-10-01,2022,10,埃安,轿车,Sedan,14507,13522.0,11683.0,6864.0,10689.666666666666,9240.5,-0.8660254037844386,0.5000000000000001,2022,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,,,train
AION S,23867,2022-11-01,2022,11,埃安,轿车,Sedan,15323,14507.0,13522.0,11683.0,13237.333333333334,10997.0,-0.5000000000000004,0.8660254037844384,2022,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,,,train
AION S,23867,2022-12-01,2022,12,埃安,轿车,Sedan,13832,15323.0,14507.0,13522.0,14450.666666666666,11800.333333333334,-2.4492935982947064e-16,1.0,2022,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,,,train
AION S,23867,2023-01-01,2023,1,埃安,轿车,Sedan,5091,13832.0,15323.0,14507.0,14554.0,12621.833333333334,0.49999999999999994,0.8660254037844387,2023,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,7049.0,9694.333333333334,train
AION S,23867,2023-02-01,2023,2,埃安,轿车,Sedan,16827,5091.0,13832.0,15323.0,11415.333333333334,12326.333333333334,0.8660254037844386,0.5000000000000001,2023,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,3380.0,9531.166666666666,train
AION S,23867,2023-03-01,2023,3,埃安,轿车,Sedan,26392,16827.0,5091.0,13832.0,11916.666666666666,13183.666666666666,1.0,6.123233995736766e-17,2023,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,6798.0,10651.75,train
AION S,23867,2023-04-01,2023,4,埃安,轿车,Sedan,19569,26392.0,16827.0,5091.0,16103.333333333334,15328.666666666666,0.8660254037844387,-0.49999999999999983,2023,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,3968.0,12284.583333333334,train
AION S,23867,2023-05-01,2023,5,埃安,轿车,Sedan,25233,19569.0,26392.0,16827.0,20929.333333333332,16172.333333333334,0.49999999999999994,-0.8660254037844387,2023,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,10503.0,13584.666666666666,train
AION S,23867,2023-06-01,2023,6,埃安,轿车,Sedan,22487,25233.0,19569.0,26392.0,23731.333333333332,17824.0,1.2246467991473532e-16,-1.0,2023,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,8903.0,14812.166666666666,train
AION S,23867,2023-07-01,2023,7,埃安,轿车,Sedan,22437,22487.0,25233.0,19569.0,22429.666666666668,19266.5,-0.4999999999999998,-0.8660254037844388,2023,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,6864.0,15944.166666666666,train
AION S,23867,2023-08-01,2023,8,埃安,轿车,Sedan,22648,22437.0,22487.0,25233.0,23385.666666666668,22157.5,-0.8660254037844384,-0.5000000000000004,2023,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,11683.0,17241.916666666668,train
AION S,23867,2023-09-01,2023,9,埃安,轿车,Sedan,21546,22648.0,22437.0,22487.0,22524.0,23127.666666666668,-1.0,-1.8369701987210297e-16,2023,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,13522.0,18155.666666666668,train
AION S,23867,2023-10-01,2023,10,埃安,轿车,Sedan,11730,21546.0,22648.0,22437.0,22210.333333333332,22320.0,-0.8660254037844386,0.5000000000000001,2023,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,14507.0,18824.333333333332,train
AION S,23867,2023-11-01,2023,11,埃安,轿车,Sedan,11728,11730.0,21546.0,22648.0,18641.333333333332,21013.5,-0.5000000000000004,0.8660254037844384,2023,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,15323.0,18592.916666666668,train
AION S,23867,2023-12-01,2023,12,埃安,轿车,Sedan,15216,11728.0,11730.0,21546.0,15001.333333333334,18762.666666666668,-2.4492935982947064e-16,1.0,2023,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,13832.0,18293.333333333332,train
AION S,23867,2024-01-01,2024,1,埃安,轿车,Sedan,9534,15216.0,11728.0,11730.0,12891.333333333334,17550.833333333332,0.49999999999999994,0.8660254037844387,2024,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,5091.0,18408.666666666668,train
AION S,23867,2024-02-01,2024,2,埃安,轿车,Sedan,5462,9534.0,15216.0,11728.0,12159.333333333334,15400.333333333334,0.8660254037844386,0.5000000000000001,2024,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,16827.0,18778.916666666668,train
AION S,23867,2024-03-01,2024,3,埃安,轿车,Sedan,14758,5462.0,9534.0,15216.0,10070.666666666666,12536.0,1.0,6.123233995736766e-17,2024,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,26392.0,17831.833333333332,train
AION S,23867,2024-04-01,2024,4,埃安,轿车,Sedan,11889,14758.0,5462.0,9534.0,9918.0,11404.666666666666,0.8660254037844387,-0.49999999999999983,2024,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,19569.0,16862.333333333332,train
AION S,23867,2024-05-01,2024,5,埃安,轿车,Sedan,16657,11889.0,14758.0,5462.0,10703.0,11431.166666666666,0.49999999999999994,-0.8660254037844387,2024,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,25233.0,16222.333333333334,train
AION S,23867,2024-06-01,2024,6,埃安,轿车,Sedan,13788,16657.0,11889.0,14758.0,14434.666666666666,12252.666666666666,1.2246467991473532e-16,-1.0,2024,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,22487.0,15507.666666666666,train
AION S,23867,2024-07-01,2024,7,埃安,轿车,Sedan,13537,13788.0,16657.0,11889.0,14111.333333333334,12014.666666666666,-0.4999999999999998,-0.8660254037844388,2024,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,22437.0,14782.75,train
AION S,23867,2024-08-01,2024,8,埃安,轿车,Sedan,12169,13537.0,13788.0,16657.0,14660.666666666666,12681.833333333334,-0.8660254037844384,-0.5000000000000004,2024,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,22648.0,14041.083333333334,train
AION S,23867,2024-09-01,2024,9,埃安,轿车,Sedan,10963,12169.0,13537.0,13788.0,13164.666666666666,13799.666666666666,-1.0,-1.8369701987210297e-16,2024,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,21546.0,13167.833333333334,train
AION S,23867,2024-10-01,2024,10,埃安,轿车,Sedan,9128,10963.0,12169.0,13537.0,12223.0,13167.166666666666,-0.8660254037844386,0.5000000000000001,2024,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,11730.0,12285.916666666666,train
AION S,23867,2024-11-01,2024,11,埃安,轿车,Sedan,10428,9128.0,10963.0,12169.0,10753.333333333334,12707.0,-0.5000000000000004,0.8660254037844384,2024,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,11728.0,12069.083333333334,train
AION S,23867,2024-12-01,2024,12,埃安,轿车,Sedan,11508,10428.0,9128.0,10963.0,10173.0,11668.833333333334,-2.4492935982947064e-16,1.0,2024,13.99,124.0,250.0,39.7,510.0,4863.0,1890.0,1515.0,2760.0,1730.0,5.0,4.0,453.0,7.5,6.46,4.0,16.0,42.0,2.0,4.0,13.0,15216.0,11960.75,train
AION S,23867,2025-01-01,2025,1,埃安,轿车,Sedan,3153,11508.0,10428.0,9128.0,10354.666666666666,11288.833333333334,0.49999999999999994,0.8660254037844387,2025,11.88,124.0,250.0,39.7,505.0,4863.0,1890.0,1515.0,2760.0,1650.0,5.0,4.0,453.0,7.8,6.46,4.0,16.0,42.0,2.0,4.0,13.0,9534.0,11651.75,train
AION S,23867,2025-02-01,2025,2,埃安,轿车,Sedan,5236,3153.0,11508.0,10428.0,8363.0,9558.166666666666,0.8660254037844386,0.5000000000000001,2025,11.88,124.0,250.0,39.7,505.0,4863.0,1890.0,1515.0,2760.0,1650.0,5.0,4.0,453.0,7.8,6.46,4.0,16.0,42.0,2.0,4.0,13.0,5462.0,11120.0,train
AION S,23867,2025-03-01,2025,3,埃安,轿车,Sedan,7532,5236.0,3153.0,11508.0,6632.333333333333,8402.666666666666,1.0,6.123233995736766e-17,2025,11.88,124.0,250.0,39.7,505.0,4863.0,1890.0,1515.0,2760.0,1650.0,5.0,4.0,453.0,7.8,6.46,4.0,16.0,42.0,2.0,4.0,13.0,14758.0,11101.166666666666,train
AION S,23867,2025-04-01,2025,4,埃安,轿车,Sedan,5977,7532.0,5236.0,3153.0,5307.0,7830.833333333333,0.8660254037844387,-0.49999999999999983,2025,11.88,124.0,250.0,39.7,505.0,4863.0,1890.0,1515.0,2760.0,1650.0,5.0,4.0,453.0,7.8,6.46,4.0,16.0,42.0,2.0,4.0,13.0,11889.0,10499.0,train
AION S,23867,2025-05-01,2025,5,埃安,轿车,Sedan,6549,5977.0,7532.0,5236.0,6248.333333333333,7305.666666666667,0.49999999999999994,-0.8660254037844387,2025,11.88,124.0,250.0,39.7,505.0,4863.0,1890.0,1515.0,2760.0,1650.0,5.0,4.0,453.0,7.8,6.46,4.0,16.0,42.0,2.0,4.0,13.0,16657.0,10006.333333333334,train
AION S,23867,2025-06-01,2025,6,埃安,轿车,Sedan,4123,6549.0,5977.0,7532.0,6686.0,6659.166666666667,1.2246467991473532e-16,-1.0,2025,11.88,124.0,250.0,39.7,505.0,4863.0,1890.0,1515.0,2760.0,1650.0,5.0,4.0,453.0,7.8,6.46,4.0,16.0,42.0,2.0,4.0,13.0,13788.0,9164.0,train
AION UT,30636,2022-07-01,2022,7,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999998,-0.8660254037844388,2022,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,train
AION UT,30636,2022-08-01,2022,8,埃安,轿车,Sedan,0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,2022,15.69,124.0,250.0,39.7,401.0,4775.0,1865.0,1628.5,2800.0,1670.0,5.0,5.0,489.0,7.8,6.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,train
