version,series_name,WMAPE
FULL,红旗E-QM5,52.813678712423894
FULL,红旗H9,66.9985575848315
FULL,红旗国耀,118.30172538757324
FULL,缤智,23.521393070376014
FULL,缤越,44.40498442303418
FULL,腾势D9,42.678331120908034
FULL,艾力绅,26.42527268219433
FULL,艾瑞泽8,20.301981458684757
FULL,英仕派,24.189414555701113
FULL,荣威i5,43.02828027262431
FULL,荣威i6 MAX新能源,4320.697366037676
FULL,菱智,54.5574084341014
FULL,蒙迪欧,17.84317107971557
FULL,蔚来ET5,36.34287973126013
FULL,蔚来ET7,1070.8894411722817
FULL,赛图斯,40.88233234100846
FULL,赛那SIENNA,39.27157362883791
FULL,起亚K3,43.967941050083894
FULL,起亚KX3傲跑,
FULL,轩逸,32.95235224175856
FULL,迈腾,28.774266005978433
FULL,迈腾PHEV,124.66877860538031
FULL,迈锐宝XL,117.03139287407265
FULL,途昂,18.91382263363451
FULL,途观L,30.361072916289277
FULL,速腾,18.1653335516633
FULL,逸动,14.939925600440871
FULL,铂智4X,84.68298697256827
FULL,锋兰达,29.203660944952304
FULL,锐际,38.252039072464925
FULL,长安CS75 PLUS,45.580258307620745
FULL,长安UNI-K 智电iDD,1046.4916910443987
FULL,长安UNI-T,479.8411275826249
FULL,雅阁,43.06689693633821
FULL,零跑T03,100.76220502532385
FULL,领克03,34.62660768077369
FULL,风光330,35.41974856935698
FULL,风光380,99.38695140430409
FULL,飞凡F7,60.6946695371378
FULL,马自达3 昂克赛拉,51.42227585941861
FULL,骐达,61.885023020734685
FULL,高尔夫,35.99382524141854
FULL,魏牌 高山,21.857074099258263
NO-LAG,AION S,57.59572156986761
NO-LAG,ID.4 CROZZ,197.43776744332783
NO-LAG,ID.6 CROZZ,17242.688274383545
NO-LAG,MG4,98.9466591706797
NO-LAG,MG7,33.66604473513076
NO-LAG,Model 3,
NO-LAG,Model Y,
NO-LAG,QQ冰淇淋,393.11741975178063
NO-LAG,RAV4荣放,9.906629202420362
NO-LAG,T-ROC探歌,32.82537241705935
NO-LAG,e爱丽舍,80.98217227561959
NO-LAG,五菱佳辰,212.23413398747334
NO-LAG,五菱星驰,352.50994456696753
NO-LAG,传祺GA8,
NO-LAG,传祺M6,24.7549673145667
NO-LAG,传祺M8,18.66771052337494
NO-LAG,元PLUS,69.29713007953822
NO-LAG,冠道,148.07630266462053
NO-LAG,凌宝BOX,113.46528054527074
NO-LAG,凌尚,937.5688585184388
NO-LAG,凌放HARRIER,8272.632422814004
NO-LAG,凡尔赛C5 X,23.442919731140137
NO-LAG,凯美瑞,31.463730449895905
NO-LAG,凯迪拉克CT5,38.16565578529708
NO-LAG,凯迪拉克XT5,21.1249332984798
NO-LAG,凯迪拉克XT6,285.2908166367768
NO-LAG,别克GL8,30.923231941370272
NO-LAG,卡罗拉,20.51252472168528
NO-LAG,卡罗拉双擎E+,
NO-LAG,卡罗拉锐放,27.41071338025312
NO-LAG,吉利ICON,29.396963982906687
NO-LAG,君威,39.26500502463693
NO-LAG,型格,300.51926598064654
NO-LAG,大众ID.3,421.0549651599321
NO-LAG,大家9,64.82460619667158
NO-LAG,大通G10,82.79707460987325
NO-LAG,大通G50,109.68964123335041
NO-LAG,奔驰C级,35.59620697436148
NO-LAG,奔驰E级,17.337511803287057
NO-LAG,奔驰GLB,146.8580939439
NO-LAG,奔驰GLC,23.77378829444011
NO-LAG,奔驰V级,181.74236354205306
NO-LAG,奥德赛,63.552552204060696
NO-LAG,奥迪A3,28.075154918504758
NO-LAG,奥迪A6L,26.80930481631732
NO-LAG,奥迪A7L,135.01513671875
NO-LAG,奥迪Q3,48.7702231169539
NO-LAG,奥迪Q5 e-tron,
NO-LAG,奥迪Q5L,24.67544787681551
NO-LAG,威兰达,40.01320121648782
NO-LAG,威朗,688.2074431335034
NO-LAG,威然,179.66087493736035
NO-LAG,威霆,166.38307755202757
NO-LAG,威飒,5152.814237950212
NO-LAG,宋PLUS新能源,8875.837835864486
NO-LAG,宏光MINIEV,116.56327213886865
NO-LAG,宝马3系,58.79490452164791
NO-LAG,宝马X5,28.2118772141423
NO-LAG,宝马i3,81.42915766289893
NO-LAG,宝马iX1,50.12200188153568
NO-LAG,宝马iX3,1016.8457305359983
NO-LAG,小虎FEV,
NO-LAG,小鹏P5,
NO-LAG,岚图梦想家,24.3666408206794
NO-LAG,帕萨特,27.863096039870687
NO-LAG,帕萨特新能源,109.29766584123884
NO-LAG,库斯途,34.131495387650965
NO-LAG,护卫舰07,12471.372095743816
NO-LAG,捷达VA3,22.663276520309488
NO-LAG,探岳,31.548968835920594
NO-LAG,探界者,2298.039280284535
NO-LAG,揽境,107.31180748270592
NO-LAG,新帝豪,88.55190587478968
NO-LAG,星瑞,82.85646581961343
NO-LAG,星越L,22.99442145592785
NO-LAG,星途ES,275.78047393873806
NO-LAG,智跑,469.7743847765731
NO-LAG,朗逸,22.014344236798884
NO-LAG,本田HR-V,54.102446769108646
NO-LAG,本田XR-V,87.66201921937483
NO-LAG,极氪001,37.04051862095471
NO-LAG,极氪009,55.54782308631787
NO-LAG,林肯Z,31.46540078068006
NO-LAG,标致408,36.73733430850877
NO-LAG,标致508,61.01448154582102
NO-LAG,格瑞维亚,41.380768405016745
NO-LAG,欧拉好猫,209.40389963967573
NO-LAG,欧拉闪电猫,
NO-LAG,欧诺S,39.63245515841599
NO-LAG,汉,98.68660072491355
NO-LAG,沃尔沃S90,84.68939609821739
NO-LAG,沃尔沃S90新能源,769.2018320862676
NO-LAG,海豚,33.495695992206606
NO-LAG,海豹07DM-i,396.9660446223563
NO-LAG,深蓝SL03,746.6195746527778
NO-LAG,焕驰,462.34545707702637
NO-LAG,瑞虎3x,100.70425864480983
NO-LAG,瑞虎7,32.447526662750185
NO-LAG,瑞虎8,71.89029073995154
NO-LAG,瑞虎9,56.117255262629286
NO-LAG,瑞风E3,69.05758583274194
NO-LAG,皇冠陆放,48.5546228208236
NO-LAG,皓影新能源,165.1687244377514
NO-LAG,福瑞迪,54.75429877452205
NO-LAG,秦PLUS,231.28798608013136
NO-LAG,秦新能源,1016.5234769754742
NO-LAG,红旗E-HS9,
NO-LAG,红旗E-QM5,79.11906333238204
