MAE,RMSE,MAPE,WMAPE,version,scenario,series_name,test_months,actual_volume
1231.560038248698,1402.437282004251,35.94217792088553,33.31091479733214,LOCAL_LEXICON_FIXED,fixed_origin_primary,奥迪A5L,6,22183.0
316.62762451171875,460.3480405996546,33.777678070604495,23.17352704403894,LOCAL_LEXICON_FIXED,fixed_origin_primary,奥迪A5L Sportback,6,8198.0
2819.1295572916665,3171.6147507276532,32.68381843129236,28.546702012978248,LOCAL_LEXICON_FIXED,fixed_origin_primary,奥迪A6L,6,59253.0
435.18463643391925,443.54033719230995,993.9764246447334,1878.494833527709,LOCAL_LEXICON_FIXED,fixed_origin_primary,奥迪A6L e-tron,6,139.0
187.1227773030599,203.78848323916822,52.5534362697088,48.28974898143481,LOCAL_LEXICON_FIXED,fixed_origin_primary,奥迪A7L,6,2325.0
749.4883117675781,825.4868975235005,151.8670507411849,91.34531526722463,LOCAL_LEXICON_FIXED,fixed_origin_primary,奥迪E5 Sportback,6,4923.0
126.15853118896484,228.82132184602358,28.01145691750583,37.62182838637123,LOCAL_LEXICON_FIXED,fixed_origin_primary,奥迪Q2L,6,2012.0
728.88037109375,830.4209214393771,27.117508308432075,29.05835366486711,LOCAL_LEXICON_FIXED,fixed_origin_primary,奥迪Q3,6,15050.0
30.210957845052082,34.81129362807366,31.99568106838267,27.506183166966995,LOCAL_LEXICON_FIXED,fixed_origin_primary,奥迪Q3 Sportback,6,659.0
416.3364842732747,604.4210898255488,564.3181878852758,107.07324927731025,LOCAL_LEXICON_FIXED,fixed_origin_primary,奥迪Q4 e-tron,6,2333.0
87.7853635152181,88.12850818835112,,,LOCAL_LEXICON_FIXED,fixed_origin_primary,奥迪Q5 e-tron,6,0.0
2072.2275390625,2639.647429111233,26.766861093815535,24.206851691636004,LOCAL_LEXICON_FIXED,fixed_origin_primary,奥迪Q5L,6,51363.0
228.56968943277994,431.39813279627333,76.46842701705299,77.83303839935753,LOCAL_LEXICON_FIXED,fixed_origin_primary,奥迪Q5L Sportback,6,1762.0
100.45289993286133,100.81462295633891,527.6422742853343,369.76527582648345,LOCAL_LEXICON_FIXED,fixed_origin_primary,奥迪Q6L Sportback e-tron,6,163.0
285.1807556152344,342.37154148175745,190.37833921322232,67.68530592133727,LOCAL_LEXICON_FIXED,fixed_origin_primary,奥迪Q6L e-tron,6,2528.0
4064.5638427734375,4821.199086124877,50.14884796221919,56.09776886030553,LOCAL_LEXICON_FIXED,fixed_origin_primary,威兰达,6,43473.0
283.7662353515625,294.9335822326964,171.57380480628913,115.82295320471938,LOCAL_LEXICON_FIXED,fixed_origin_primary,威朗,6,1470.0
572.9587910970052,586.75823436775,245.14912569205313,180.74409813785653,LOCAL_LEXICON_FIXED,fixed_origin_primary,威然,6,1902.0
259.6102752685547,264.11418385664695,93.26676151572686,83.38659805199829,LOCAL_LEXICON_FIXED,fixed_origin_primary,威霆,6,1868.0
52.47894859313965,54.83363089263877,1447.4472374197037,533.6842229810812,LOCAL_LEXICON_FIXED,fixed_origin_primary,威飒,6,59.0
71.07334899902344,78.68803896103435,43.16673506303876,38.7672812721946,LOCAL_LEXICON_FIXED,fixed_origin_primary,宋L EV,6,1100.0
3446.7959798177085,3465.4680772692827,2639.7680124560325,1380.559137443675,LOCAL_LEXICON_FIXED,fixed_origin_primary,宋PLUS新能源,6,1498.0
3112.9957682291665,3508.975065293931,27.23500863620027,24.48029386009463,LOCAL_LEXICON_FIXED,fixed_origin_primary,宋Pro新能源,6,76298.0
5010.10693359375,6714.639899730091,70.3961846244786,41.292657318867704,LOCAL_LEXICON_FIXED,fixed_origin_primary,宏光MINIEV,6,72799.0
790.2443033854166,918.5414439482097,18.185286172118484,17.85392107659939,LOCAL_LEXICON_FIXED,fixed_origin_primary,宝来,6,26557.0
6.680733839670817,7.257628526993997,476.5858870965463,235.79060610602883,LOCAL_LEXICON_FIXED,fixed_origin_primary,宝马1系,6,17.0
75.33056131998698,83.88586791973982,19.449698536552482,18.007305494817604,LOCAL_LEXICON_FIXED,fixed_origin_primary,宝马2系,6,2510.0
1253.0353190104167,1847.6043310644902,9.963823937835608,11.48730582151097,LOCAL_LEXICON_FIXED,fixed_origin_primary,宝马3系,6,65448.0
1821.6685384114583,2167.2036203431,22.520051184424773,22.751423222807084,LOCAL_LEXICON_FIXED,fixed_origin_primary,宝马5系,6,48041.0
1129.5675862630208,1156.0801116302641,30.576389340685413,30.849858972088512,LOCAL_LEXICON_FIXED,fixed_origin_primary,宝马X1,6,21969.0
5.130488475163777,6.0975919588751,145.29715946742468,128.26221187909442,LOCAL_LEXICON_FIXED,fixed_origin_primary,宝马X2,6,24.0
1577.6314290364583,1737.2978784432912,23.000904165809256,23.711895225998873,LOCAL_LEXICON_FIXED,fixed_origin_primary,宝马X3,6,39920.0
954.6759033203125,1143.4491563697077,18.018334988143177,19.009243752437115,LOCAL_LEXICON_FIXED,fixed_origin_primary,宝马X5,6,30133.0
180.3333536783854,198.11270367313244,17.71164204494025,17.052799402211388,LOCAL_LEXICON_FIXED,fixed_origin_primary,宝马i3,6,6345.0
151.17449442545572,170.39122316084573,64.61091114306528,52.06928625446237,LOCAL_LEXICON_FIXED,fixed_origin_primary,宝马i5,6,1742.0
189.91028849283853,221.1981882348813,29.644701811622063,24.567954526887263,LOCAL_LEXICON_FIXED,fixed_origin_primary,宝马iX1,6,4638.0
35.529663721720375,37.87685416228399,263.95443572172496,127.65148642534268,LOCAL_LEXICON_FIXED,fixed_origin_primary,宝马iX3,6,167.0
48.06124051411947,51.59285987240024,2948.774728727578,400.51033761766223,LOCAL_LEXICON_FIXED,fixed_origin_primary,宝骏KiWi EV,6,72.0
10221.710856119791,11860.300464394186,676.253359620628,76.19045062701097,LOCAL_LEXICON_FIXED,fixed_origin_primary,小米SU7,6,80496.0
0.5501134196917216,0.5757444263816691,,,LOCAL_LEXICON_FIXED,fixed_origin_primary,小虎FEV,6,0.0
0.21703734497229257,0.24047907961347162,,,LOCAL_LEXICON_FIXED,fixed_origin_primary,小鹏G3,6,0.0
3702.7483723958335,3837.4220553925425,43.26555079617038,35.65363049553056,LOCAL_LEXICON_FIXED,fixed_origin_primary,小鹏MONA M03,6,62312.0
0.04732559424640689,0.08150998314492769,,,LOCAL_LEXICON_FIXED,fixed_origin_primary,小鹏P5,6,0.0
468.54783121744794,578.5012348366832,48.041690673197316,31.982787113818972,LOCAL_LEXICON_FIXED,fixed_origin_primary,小鹏P7,6,8790.0
719.8239339192709,787.3667359929726,20.338800735401456,20.868494412039162,LOCAL_LEXICON_FIXED,fixed_origin_primary,小鹏P7+,6,20696.0
418.34592692057294,652.2404831205127,16.382852128961503,18.83875383911316,LOCAL_LEXICON_FIXED,fixed_origin_primary,小鹏X9,6,13324.0
1584.6092122395833,1862.0018005101178,30.64125769821769,29.76723629755009,LOCAL_LEXICON_FIXED,fixed_origin_primary,岚图梦想家,6,31940.0
50.53660583496094,56.75064034899241,27.278903751990867,45.121969495500835,LOCAL_LEXICON_FIXED,fixed_origin_primary,岚图追光L,6,672.0
3170.0458984375,3438.119978452241,26.353447481040078,23.763462507027736,LOCAL_LEXICON_FIXED,fixed_origin_primary,帕萨特,6,80040.0
1162.8768717447917,1191.65173105467,2111.0077178227593,199.3503208705357,LOCAL_LEXICON_FIXED,fixed_origin_primary,帕萨特新能源,6,3500.0
561.915771484375,572.6667785968849,316.59253761275045,290.1458372552711,LOCAL_LEXICON_FIXED,fixed_origin_primary,广汽本田P7,6,1162.0
477.94455973307294,605.508069449234,30.77805711159103,34.54604696299768,LOCAL_LEXICON_FIXED,fixed_origin_primary,库斯途,6,8301.0
298.7734120686849,398.6375082127687,59.80446101689041,43.31095608630368,LOCAL_LEXICON_FIXED,fixed_origin_primary,影豹,6,4139.0
59.08426411946615,61.9035028838683,60.10458658131773,41.51119258978886,LOCAL_LEXICON_FIXED,fixed_origin_primary,微蓝6,6,854.0
261.8047688802083,341.78415470329037,15.837303093587071,13.127432837048723,LOCAL_LEXICON_FIXED,fixed_origin_primary,思域,6,11966.0
709.3491617838541,885.458482817127,58.5194356183969,38.92532440738179,LOCAL_LEXICON_FIXED,fixed_origin_primary,悦意03,6,10934.0
394.71434529622394,399.53710335747525,255.7257131030386,238.73851530013548,LOCAL_LEXICON_FIXED,fixed_origin_primary,悦意07,6,992.0
6.288628975550334,6.481212170998031,507.94389247894287,628.8628975550334,LOCAL_LEXICON_FIXED,fixed_origin_primary,护卫舰07,6,6.0
110.03219985961914,111.61792030645388,6612.292142007866,2445.1599968804253,LOCAL_LEXICON_FIXED,fixed_origin_primary,捷豹XEL,6,27.0
583.824940999349,638.3586472383741,716.9899200822766,184.07512590625822,LOCAL_LEXICON_FIXED,fixed_origin_primary,捷豹XFL,6,1903.0
1065.8324788411458,1178.5989055983819,47.10056657232944,45.68179779303432,LOCAL_LEXICON_FIXED,fixed_origin_primary,捷达VA3,6,13999.0
69.30663299560547,73.98025867166908,71.72375861465467,65.28097299429086,LOCAL_LEXICON_FIXED,fixed_origin_primary,捷达VA7,6,637.0
2748.5143229166665,3210.5410870385645,22.20903617035792,22.446318770501843,LOCAL_LEXICON_FIXED,fixed_origin_primary,探岳,6,73469.0
217.08109029134116,391.396631061337,329.0789346976473,99.35061340564812,LOCAL_LEXICON_FIXED,fixed_origin_primary,探岳X,6,1311.0
6.852789004643758,7.252961476340406,326.793350928869,186.89424558119342,LOCAL_LEXICON_FIXED,fixed_origin_primary,探界者,6,22.0
73.24729410807292,80.32818647697152,10.01946762114121,10.258724664996206,LOCAL_LEXICON_FIXED,fixed_origin_primary,探险者,6,4284.0
119.17226155598958,160.78362474182143,21.569477980796595,23.00622809961189,LOCAL_LEXICON_FIXED,fixed_origin_primary,揽境,6,3108.0
585.336191813151,696.2090116364781,32.56602576379073,36.48469926115631,LOCAL_LEXICON_FIXED,fixed_origin_primary,揽巡,6,9626.0
0.11853812138239543,0.19120126785782615,,,LOCAL_LEXICON_FIXED,fixed_origin_primary,摩卡,6,0.0
2968.565185546875,3990.8287768418877,26.96404528202266,31.50451236960742,LOCAL_LEXICON_FIXED,fixed_origin_primary,新帝豪,6,56536.0
2803.3677571614585,2963.836944035184,120.31204628601708,120.72207380297675,LOCAL_LEXICON_FIXED,fixed_origin_primary,日产N6,6,13933.0
596.16064453125,621.5888119645006,52.358797184003826,48.03873042153505,LOCAL_LEXICON_FIXED,fixed_origin_primary,日产N7,6,7446.0
2032.4565632541974,2995.968226008553,99.40149870212632,99.8668362912553,LOCAL_LEXICON_FIXED,fixed_origin_primary,日产NX8,6,12211.0
2899.6162923177085,3254.7358332122394,33.300992762980826,34.049040539193385,LOCAL_LEXICON_FIXED,fixed_origin_primary,昂科威,6,51096.0
