MAE,RMSE,MAPE,WMAPE,series_name,status
498.46513196029696,541.4973625861712,6556.745584554962,351.03178307063166,北京EU5,ok
1185.3547793663474,1214.6000513606275,322.25131643290246,208.8730888751273,ID.4 CROZZ,ok
86.58850264640218,96.423636670699,59.122177883156766,52.4778803917589,本田UR-V,ok
8564.001377675515,9948.560129906873,112.34865292495087,70.58339848906317,宏光MINIEV,ok
15139.242847559828,15316.636031805905,875.7922007240103,768.0995863805089,长安Lumin,ok
0.36798736751123434,0.4283873609940166,,,享域,ok
4048.1630489416007,4675.329442092237,111.59383250786725,89.48194184221046,君越,ok
642.8528300321063,1046.4378476905324,725.5073740361557,110.20334229121822,帕萨特新能源,ok
716.8161481558831,732.0751062414695,,,iCAR 03,ok
53.90046139299488,61.803418748432705,46.56560091218212,33.47854744906514,瑞风E3,ok
,,,,长安欧尚520,too_short
73.55231152400638,82.38492709666917,179.1409285523389,67.79014887005196,大家9,ok
4844.380022041567,5424.571722310537,91.54429031314135,91.00275557999187,岚图梦想家,ok
341.20290145272014,343.83212332597117,1769.2183617589856,845.9576069075705,起亚EV5,ok
2407.4100376735255,2570.047452713311,145.4431012440782,125.19032957220621,途昂,ok
,,,,红旗天工05,too_short
1327.8370354754957,1343.8198713175832,,,长安启源Q05经典,ok
417.5152619711823,421.2219605859593,3502.649085701996,3296.1731208251235,荣威D5X DMH,ok
349.7510083208703,366.3851232414532,801.8594254555692,774.3564759871667,风光380,ok
35.30826652808586,35.74104345453789,505.59946682656147,365.2579296008882,风光330,ok
,,,,海狮06EV,too_short
503.96791617145095,507.39484017100926,255.11757472381316,197.11913279196256,凌宝BOX,ok
14506.013695090003,15521.888245157646,163.62611544424402,127.30343016650825,秦PLUS,ok
72.49704196084893,78.88851625912916,106.5755413184777,99.0847953906819,嘉华,ok
16098.241182264386,16489.511700293693,204.16705971793817,175.28254621828566,海鸥,ok
,,,,深蓝L06,too_short
1948.589161539824,2293.6019007025816,18.298034317116244,19.731549405496672,奥迪A6L,ok
67.61639163613533,71.31396617198688,59.83184910383582,49.840092115087465,标致5008,ok
2937.6298173779346,3098.734795153244,821.1772241792852,594.060630410098,海豹07DM-i,ok
28473.429206556106,28554.098230070016,22635.120745990105,11404.577786337559,宋PLUS新能源,ok
9421.328621973296,10894.255857391843,135.237824822174,105.25840110948866,秦L,ok
2977.749082929935,3287.458578635828,346.0330694562051,135.1168002539485,AION S,ok
685.3945640210173,741.082171148672,38.01885364788295,35.950409862104244,奕跑,ok
