MAE,RMSE,MAPE,WMAPE,series_name,status
1772.9681318282394,2027.0747765034066,66.04092710458391,50.68761038247218,皇冠陆放,ok
550.26501739716,586.4739165775898,117.0621640347233,105.21319644305163,欧诺S,ok
5355.820795651433,6065.882565482241,79.50330949273882,63.772424635659064,艾瑞泽8,ok
5454.037159804749,5665.653772218972,224.429568012351,181.12704355359767,格瑞维亚,ok
384.1286742433351,511.1226906980526,169.14929153257552,140.6206251043326,五菱佳辰,ok
1753.506763495352,1863.363078106175,55.65151571869422,53.53401811922919,别克GL8,ok
11.08329786405077,21.388031554503588,579.7734815607398,664.9978718430463,焕驰,ok
4.161064742418898,4.6377274775187525,117.81912719059717,96.02457097889764,红旗国耀,ok
554.3451156267101,700.8464615428464,97.25527117732344,57.63421753180143,沃尔沃S90,ok
88.39514867498042,93.88860354572617,98.04381847432884,98.58195019514545,凯迪拉克XT6,ok
2000.3269840337864,2613.163719849994,61.526997103141625,69.45981772210614,汉,ok
5173.545769274876,9388.666161745501,,,Model Y,ok
334.0354860240143,371.96479995531706,59.47244977037474,52.79802202697802,e爱丽舍,ok
675.3938291366104,772.14811007784,72.93655195401683,74.06987707584834,菱智,ok
2368.3127402538867,2612.8944569239234,52.70771404505865,44.489281282164434,岚图梦想家,ok
634.9057621577055,1045.3502542086844,1195.0386125745963,108.8409877984638,帕萨特新能源,ok
828.9027483108171,1152.9060816692916,16.40942977595956,17.01942539820992,传祺M8,ok
7156.90613843733,7613.910930779989,179.15492867386396,152.13433299307013,腾势D9,ok
915.0885175781896,1099.3086333575127,151.85998836702203,136.98929903865113,蔚来ET5,ok
796.8331711220104,1161.4397842689157,127.64568854216492,100.50449919554474,欧拉好猫,ok
1256.792871285268,1331.9232095922714,26.71769608542644,25.024913641892965,宝马X5,ok
0.0,0.0,,,卡罗拉双擎E+,ok
2060.569519664767,2271.1027318705947,9180.381965180957,784.9788646341971,深蓝SL03,ok
264.9364805156578,281.0750707648178,1696.9937310531602,1119.4499176717936,沃尔沃S90新能源,ok
1112.524617852437,1240.4925977683013,105659.88447657834,111252.4617852437,护卫舰07,ok
0.16666666666666666,0.408248290463863,100.0,100.0,ID.6 CROZZ,ok
285.8443986780009,368.4119048651072,2309.3615575571253,515.0349525729746,铂智4X,ok
719.9245549221268,879.3225856824128,68.67283504239285,73.48668474877103,奥德赛,ok
