series_id,series_name,brand,category,total_months,longest_run_months,interrupt_count,longest_gap_months,first_year,last_year
28996,狮铂拓界,起亚,SUV,54,54,0,0,2022,2026
29098,红旗H5,红旗,轿车,54,54,0,0,2022,2026
28462,宝马i3,宝马,轿车,54,54,0,0,2022,2026
28446,蔚来ET5,蔚来,轿车,54,54,0,0,2022,2026
30206,星越L 智擎,吉利汽车,SUV,54,54,0,0,2022,2026
28005,型格,本田,轿车,54,54,0,0,2022,2026
27551,奥迪Q5 e-tron,奥迪,SUV,54,54,0,0,2022,2026
27552,护卫舰07,比亚迪,SUV,54,54,0,0,2022,2026
27583,EVOS,福特,SUV,54,54,0,0,2022,2026
27591,宝骏KiWi EV,宝骏,轿车,54,54,0,0,2022,2026
27631,红旗国雅,红旗,轿车,54,54,0,0,2022,2026
27747,赛那SIENNA,丰田,MPV,54,54,0,0,2022,2026
27762,五菱征程,五菱,MPV,54,54,0,0,2022,2026
27803,凌放HARRIER,丰田,SUV,54,54,0,0,2022,2026
27808,元PLUS,比亚迪,SUV,54,54,0,0,2022,2026
27822,QQ冰淇淋,奇瑞新能源,轿车,54,54,0,0,2022,2026
27881,长安UNI-V,长安,轿车,54,54,0,0,2022,2026
27924,驱逐舰05,比亚迪,轿车,54,54,0,0,2022,2026
27941,深蓝SL03,深蓝汽车,轿车,54,54,0,0,2022,2026
28006,威飒,丰田,SUV,54,54,0,0,2022,2026
28426,合创V09,合创汽车,MPV,54,54,0,0,2022,2026
28011,海豹,比亚迪,轿车,54,54,0,0,2022,2026
28032,长安UNI-K 智电iDD,长安,SUV,54,54,0,0,2022,2026
28071,锋兰达,丰田,SUV,54,54,0,0,2022,2026
28123,卡罗拉锐放,丰田,SUV,54,54,0,0,2022,2026
28181,力帆枫叶80V,力帆,MPV,54,54,0,0,2022,2026
28211,红旗国耀,红旗,SUV,54,54,0,0,2022,2026
28261,林肯Z,林肯,轿车,54,54,0,0,2022,2026
28271,大通G90,大通,MPV,54,54,0,0,2022,2026
28281,IQ锐歌,凯迪拉克,SUV,54,54,0,0,2022,2026
28371,岚图梦想家,岚图汽车,MPV,54,54,0,0,2022,2026
28384,奥迪Q4 e-tron,奥迪,SUV,54,54,0,0,2022,2026
28391,瑞风E3,江淮瑞风,MPV,54,54,0,0,2022,2026
28425,合创A06,合创汽车,轿车,54,54,0,0,2022,2026
29112,王牌M7,北汽制造,MPV,54,54,0,0,2022,2026
29117,丰田bZ3,丰田,轿车,54,54,0,0,2022,2026
29119,猛士917,猛士,SUV,54,54,0,0,2022,2026
30081,宝马i5,宝马,轿车,54,54,0,0,2022,2026
29701,宝马iX1,宝马,SUV,54,54,0,0,2022,2026
29713,奔腾小马,奔腾,轿车,54,54,0,0,2022,2026
29732,钇为3,江淮钇为,轿车,54,54,0,0,2022,2026
29761,e:NP2 极湃2,本田,SUV,54,54,0,0,2022,2026
29771,本田e:NS2猎光,本田,SUV,54,54,0,0,2022,2026
29851,五菱星云,五菱,SUV,54,54,0,0,2022,2026
29951,江淮A5 PLUS,江淮,轿车,54,54,0,0,2022,2026
29995,蔚来ET5T,蔚来,轿车,54,54,0,0,2022,2026
30001,荣威D7,荣威,轿车,54,54,0,0,2022,2026
30049,IQ傲歌,凯迪拉克,SUV,54,54,0,0,2022,2026
30056,大通G70,大通,MPV,54,54,0,0,2022,2026
30061,传祺E8新能源,广汽传祺,MPV,54,54,0,0,2022,2026
30064,哪吒AYA,哪吒汽车,SUV,54,54,0,0,2022,2026
30083,智界S7,鸿蒙智行,轿车,54,54,0,0,2022,2026
29137,锐程PLUS,长安,轿车,54,54,0,0,2022,2026
30091,起亚EV5,起亚,SUV,54,54,0,0,2022,2026
30092,长安启源Q05经典,长安启源,SUV,54,54,0,0,2022,2026
30093,五菱星光,五菱,轿车,54,54,0,0,2022,2026
30094,极狐 阿尔法S5,ARCFOX极狐,轿车,54,54,0,0,2022,2026
30117,江淮QX PHEV,江淮,SUV,54,54,0,0,2022,2026
30120,纳米01,东风纳米,轿车,54,54,0,0,2022,2026
30129,荣威D5X DMH,荣威,SUV,54,54,0,0,2022,2026
30130,PATHFINDER探陆,日产,SUV,54,54,0,0,2022,2026
30133,捷途山海L9,捷途,SUV,54,54,0,0,2022,2026
30174,小鹏MONA M03,小鹏,轿车,54,54,0,0,2022,2026
30196,沃尔沃EM90,沃尔沃,MPV,54,54,0,0,2022,2026
30198,星瑞L,吉利汽车,轿车,54,54,0,0,2022,2026
30202,灵悉L,灵悉,轿车,54,54,0,0,2022,2026
29681,红旗EH7,红旗,轿车,54,54,0,0,2022,2026
29661,宋L EV,比亚迪,SUV,54,54,0,0,2022,2026
29653,长安启源A07,长安启源,轿车,54,54,0,0,2022,2026
29652,Polestar 4,Polestar极星,SUV,54,54,0,0,2022,2026
29146,飞凡F7,飞凡汽车,轿车,54,54,0,0,2022,2026
29207,豪越L,吉利汽车,SUV,54,54,0,0,2022,2026
29214,红旗H6,红旗,轿车,54,54,0,0,2022,2026
29223,王牌M7新能源,北汽制造,MPV,54,54,0,0,2022,2026
29236,世纪,别克,MPV,54,54,0,0,2022,2026
29241,风光E380,东风风光,MPV,54,54,0,0,2022,2026
29351,星海V9,东风风行,MPV,54,54,0,0,2022,2026
29362,昊铂GT,昊铂,轿车,54,54,0,0,2022,2026
29369,小鹏X9,小鹏,MPV,54,54,0,0,2022,2026
29370,瑞虎9,奇瑞,SUV,54,54,0,0,2022,2026
29374,吉利熊猫,吉利银河,轿车,54,54,0,0,2022,2026
29412,极越07,极越,轿车,54,54,0,0,2022,2026
29425,小米SU7,小米汽车,轿车,54,54,0,0,2022,2026
29431,极狐考拉,ARCFOX极狐,MPV,54,54,0,0,2022,2026
29436,iCAR 03,iCAR,SUV,54,54,0,0,2022,2026
29443,别克E4,别克,SUV,54,54,0,0,2022,2026
29447,阿维塔12,阿维塔,轿车,54,54,0,0,2022,2026
29464,红旗HS3,红旗,SUV,54,54,0,0,2022,2026
29481,银河E8,吉利银河,轿车,54,54,0,0,2022,2026
29521,星途ES,星途,轿车,54,54,0,0,2022,2026
29541,曹操60,曹操汽车,轿车,54,54,0,0,2022,2026
29561,赛图斯,起亚,SUV,54,54,0,0,2022,2026
29571,传祺E9,广汽传祺,MPV,54,54,0,0,2022,2026
29582,海豹07DM-i,比亚迪,轿车,54,54,0,0,2022,2026
29621,瑞风RF8新能源,江淮瑞风,MPV,54,54,0,0,2022,2026
29642,大家7,大通,MPV,54,54,0,0,2022,2026
29651,魏牌 高山,魏牌,MPV,54,54,0,0,2022,2026
21332,中华H230EV,中华,轿车,54,54,0,0,2022,2026
21293,比速T5,比速汽车,SUV,54,54,0,0,2022,2026
25,羚羊,铃木,轿车,54,54,0,0,2022,2026
4640,奔腾B30,奔腾,轿车,54,54,0,0,2022,2026
4548,瑞风S5,江淮,SUV,54,54,0,0,2022,2026
4550,凯美瑞,丰田,轿车,54,54,0,0,2022,2026
4553,智跑,起亚,SUV,54,54,0,0,2022,2026
4556,菱智,东风风行,MPV,54,54,0,0,2022,2026
4559,唯雅诺,奔驰,MPV,54,54,0,0,2022,2026
4560,威霆,奔驰,MPV,54,54,0,0,2022,2026
4564,路盛E70,华泰,轿车,54,54,0,0,2022,2026
4573,勇士,北汽制造,SUV,54,54,0,0,2022,2026
4581,长城C30,长城,轿车,54,54,0,0,2022,2026
4585,长安CX20,长安,轿车,54,54,0,0,2022,2026
4591,北斗星,铃木,轿车,54,54,0,0,2022,2026
4611,瑞纳,现代,轿车,54,54,0,0,2022,2026
4613,五菱宏光,五菱,SUV,54,54,0,0,2022,2026
4650,莲花L5,莲花汽车,轿车,54,54,0,0,2022,2026
4519,驭胜S350,驭胜,SUV,54,54,0,0,2022,2026
4664,荣威950,荣威,轿车,54,54,0,0,2022,2026
4665,众泰T600,众泰,SUV,54,54,0,0,2022,2026
4670,荣威e50,荣威,轿车,54,54,0,0,2022,2026
4674,长城C50,长城,轿车,54,54,0,0,2022,2026
4680,传祺GA5,广汽传祺,轿车,54,54,0,0,2022,2026
4684,宝利格,华泰,SUV,54,54,0,0,2022,2026
4685,北京BW007,北汽制造,SUV,54,54,0,0,2022,2026
4704,旗云3,奇瑞,轿车,54,54,0,0,2022,2026
4705,旗云2,奇瑞,轿车,54,54,0,0,2022,2026
4715,标致508,标致,轿车,54,54,0,0,2022,2026
4718,比亚迪G6,比亚迪,轿车,54,54,0,0,2022,2026
5005,夏利,一汽,轿车,54,54,0,0,2022,2026
5025,致胜,福特,轿车,54,54,0,0,2022,2026
4526,力帆X60,力帆,SUV,54,54,0,0,2022,2026
4517,大众CC,大众,轿车,54,54,0,0,2022,2026
5045,骐达,日产,轿车,54,54,0,0,2022,2026
4313,奥迪A6L,奥迪,轿车,54,54,0,0,2022,2026
4067,日产NV200,日产,MPV,54,54,0,0,2022,2026
4076,吉利GX7,吉利汽车,SUV,54,54,0,0,2022,2026
4083,荣威350,荣威,轿车,54,54,0,0,2022,2026
4100,风云2,奇瑞,轿车,54,54,0,0,2022,2026
4125,雪铁龙C5,雪铁龙,轿车,54,54,0,0,2022,2026
4127,翼神,三菱,轿车,54,54,0,0,2022,2026
4132,思铂睿,本田,轿车,54,54,0,0,2022,2026
4248,陆风X8,陆风,SUV,54,54,0,0,2022,2026
4265,王子,海马郑州,轿车,54,54,0,0,2022,2026
4266,名驭,现代,轿车,54,54,0,0,2022,2026
4275,夏利N5,一汽,轿车,54,54,0,0,2022,2026
4278,永源A380,永源,SUV,54,54,0,0,2022,2026
4312,翼虎,福特,SUV,54,54,0,0,2022,2026
4315,帅客,东风,MPV,54,54,0,0,2022,2026
4514,比亚迪L3,比亚迪,轿车,54,54,0,0,2022,2026
4347,莲花L3,莲花汽车,轿车,54,54,0,0,2022,2026
4350,景程,雪佛兰,轿车,54,54,0,0,2022,2026
4431,北京现代ix35,现代,SUV,54,54,0,0,2022,2026
4437,高尔夫,大众,轿车,54,54,0,0,2022,2026
4445,东风风神H30,东风风神,轿车,54,54,0,0,2022,2026
4447,标致408,标致,轿车,54,54,0,0,2022,2026
4457,奥迪Q5,奥迪,SUV,54,54,0,0,2022,2026
4463,长城M2,长城,SUV,54,54,0,0,2022,2026
4470,传祺M8,广汽传祺,MPV,54,54,0,0,2022,2026
4491,歌诗图,本田,轿车,54,54,0,0,2022,2026
4503,玛驰,日产,轿车,54,54,0,0,2022,2026
4504,派喜,铃木,轿车,54,54,0,0,2022,2026
4512,凯迪拉克XTS,凯迪拉克,轿车,54,54,0,0,2022,2026
5044,瑞虎5,奇瑞,SUV,54,54,0,0,2022,2026
5052,经典圣达菲,华泰,SUV,54,54,0,0,2022,2026
21282,金杯F50,金杯,MPV,54,54,0,0,2022,2026
8022,长安CS35,长安,SUV,54,54,0,0,2022,2026
7659,中华V5,中华,SUV,54,54,0,0,2022,2026
7669,启辰D50,启辰,轿车,54,54,0,0,2022,2026
7681,绅宝D70,北京汽车,轿车,54,54,0,0,2022,2026
7682,景逸SUV,东风风行,SUV,54,54,0,0,2022,2026
7739,欧诺S,长安凯程,MPV,54,54,0,0,2022,2026
7742,悦翔V3,长安,轿车,54,54,0,0,2022,2026
7819,欧朗,欧朗,轿车,54,54,0,0,2022,2026
7889,起亚K3,起亚,轿车,54,54,0,0,2022,2026
7989,艾力绅,本田,MPV,54,54,0,0,2022,2026
7999,威志V5,一汽,轿车,54,54,0,0,2022,2026
8000,胜达,现代,SUV,54,54,0,0,2022,2026
8001,思铭,思铭,轿车,54,54,0,0,2022,2026
8019,中华H230,中华,轿车,54,54,0,0,2022,2026
8029,翼搏,福特,SUV,54,54,0,0,2022,2026
7650,科帕奇,雪佛兰,SUV,54,54,0,0,2022,2026
8049,朗动,现代,轿车,54,54,0,0,2022,2026
8059,菲翔,菲亚特,轿车,54,54,0,0,2022,2026
8089,腾势经典,腾势,轿车,54,54,0,0,2022,2026
8099,纳5,纳智捷,轿车,54,54,0,0,2022,2026
8109,中兴C3,中兴,SUV,54,54,0,0,2022,2026
8120,秦新能源,比亚迪,轿车,54,54,0,0,2022,2026
8129,V6菱仕,东南,轿车,54,54,0,0,2022,2026
8199,奥轩GX5,广汽吉奥,SUV,54,54,0,0,2022,2026
8300,野马F12,野马汽车,SUV,54,54,0,0,2022,2026
8331,雪铁龙C4L,雪铁龙,轿车,54,54,0,0,2022,2026
8390,启辰R50,启辰,轿车,54,54,0,0,2022,2026
8440,速锐,比亚迪,轿车,54,54,0,0,2022,2026
8470,中华H320,中华,轿车,54,54,0,0,2022,2026
7651,奔驰GLK,奔驰,SUV,54,54,0,0,2022,2026
7629,野马F10,野马汽车,SUV,54,54,0,0,2022,2026
5054,奔奔Mini,长安,轿车,54,54,0,0,2022,2026
7209,宝马X1,宝马,SUV,54,54,0,0,2022,2026
5064,森雅M80,一汽,MPV,54,54,0,0,2022,2026
5067,威志V2,一汽,轿车,54,54,0,0,2022,2026
7042,马自达8,马自达,MPV,54,54,0,0,2022,2026
7075,起亚K5凯酷,起亚,轿车,54,54,0,0,2022,2026
7085,奔腾B90,奔腾,轿车,54,54,0,0,2022,2026
7086,华泰B11,华泰,轿车,54,54,0,0,2022,2026
7087,逸致,丰田,MPV,54,54,0,0,2022,2026
7099,天语·尚悦,铃木,轿车,54,54,0,0,2022,2026
7130,起亚K2,起亚,轿车,54,54,0,0,2022,2026
7169,北京汽车E系列,北京汽车,轿车,54,54,0,0,2022,2026
7195,MG5,MG名爵,轿车,54,54,0,0,2022,2026
7199,长城M4,长城,SUV,54,54,0,0,2022,2026
7201,逸动经典,长安,轿车,54,54,0,0,2022,2026
7229,欧力威,长安欧尚,轿车,54,54,0,0,2022,2026
7571,野马E系,野马汽车,轿车,54,54,0,0,2022,2026
7272,奇瑞E5,奇瑞,轿车,54,54,0,0,2022,2026
7280,中华H530,中华,轿车,54,54,0,0,2022,2026
7281,纳智捷大7 SUV,纳智捷,SUV,54,54,0,0,2022,2026
7282,纳智捷MASTER CEO,纳智捷,MPV,54,54,0,0,2022,2026
7291,力帆720,力帆,轿车,54,54,0,0,2022,2026
7322,海马爱尚,海马郑州,轿车,54,54,0,0,2022,2026
7324,海马M3,海马郑州,轿车,54,54,0,0,2022,2026
7329,骏派D60,一汽,SUV,54,54,0,0,2022,2026
7331,夏利N7,一汽,轿车,54,54,0,0,2022,2026
7538,众泰Z360,众泰,轿车,54,54,0,0,2022,2026
7542,V5菱致,东南,轿车,54,54,0,0,2022,2026
7565,马自达3星骋,马自达,轿车,54,54,0,0,2022,2026
7569,野马F16,野马汽车,SUV,54,54,0,0,2022,2026
4055,哈弗H8,哈弗,SUV,54,54,0,0,2022,2026
4034,狮跑,起亚,SUV,54,54,0,0,2022,2026
4021,吉利EC8,吉利汽车,轿车,54,54,0,0,2022,2026
1903,奇瑞V5,奇瑞,MPV,54,54,0,0,2022,2026
1397,迈锐宝,雪佛兰,轿车,54,54,0,0,2022,2026
1564,普锐斯,丰田,轿车,54,54,0,0,2022,2026
1583,利亚纳,铃木,轿车,54,54,0,0,2022,2026
1584,骏捷,中华,轿车,54,54,0,0,2022,2026
1603,奔驰E级,奔驰,轿车,54,54,0,0,2022,2026
1614,风尚,陆风,MPV,54,54,0,0,2022,2026
1623,力帆520,力帆,轿车,54,54,0,0,2022,2026
1633,速腾,大众,轿车,54,54,0,0,2022,2026
1649,马自达3,马自达,轿车,54,54,0,0,2022,2026
1654,普力马,海马,MPV,54,54,0,0,2022,2026
1726,思域,本田,轿车,54,54,0,0,2022,2026
1884,蓝瑟,三菱,轿车,54,54,0,0,2022,2026
1893,新金刚,吉利汽车,轿车,54,54,0,0,2022,2026
1983,MG7,MG名爵,轿车,54,54,0,0,2022,2026
1177,锐志,丰田,轿车,54,54,0,0,2022,2026
1984,荣威750,荣威,轿车,54,54,0,0,2022,2026
2063,远景,吉利汽车,轿车,54,54,0,0,2022,2026
2064,雪铁龙C2,雪铁龙,轿车,54,54,0,0,2022,2026
2113,威志,一汽,轿车,54,54,0,0,2022,2026
2143,蒙迪欧,福特,轿车,54,54,0,0,2022,2026
2173,戈蓝,三菱,轿车,54,54,0,0,2022,2026
2203,天语SX4,铃木,轿车,54,54,0,0,2022,2026
2253,帕杰罗,三菱,SUV,54,54,0,0,2022,2026
2323,锐欧,起亚,轿车,54,54,0,0,2022,2026
2443,奇瑞A1,奇瑞,轿车,54,54,0,0,2022,2026
2463,伊兰特,现代,轿车,54,54,0,0,2022,2026
2514,林荫大道,别克,轿车,54,54,0,0,2022,2026
2543,骊威,日产,轿车,54,54,0,0,2022,2026
1376,爱唯欧,雪佛兰,轿车,54,54,0,0,2022,2026
1133,兰德酷路泽,丰田,SUV,54,54,0,0,2022,2026
4018,丘比特,海马,轿车,54,54,0,0,2022,2026
419,爱迪尔,北汽昌河,轿车,54,54,0,0,2022,2026
89,捷达,大众,轿车,54,54,0,0,2022,2026
90,雅阁,本田,轿车,54,54,0,0,2022,2026
99,帕萨特,大众,轿车,54,54,0,0,2022,2026
100,桑塔纳,大众,轿车,54,54,0,0,2022,2026
106,别克GL8,别克,MPV,54,54,0,0,2022,2026
129,蓝鸟,日产,轿车,54,54,0,0,2022,2026
215,瑞风,江淮,MPV,54,54,0,0,2022,2026
294,福美来,海马,轿车,54,54,0,0,2022,2026
319,标致307,标致,轿车,54,54,0,0,2022,2026
354,马自达6,马自达,轿车,54,54,0,0,2022,2026
357,特拉卡,华泰,SUV,54,54,0,0,2022,2026
377,阳光,日产,轿车,54,54,0,0,2022,2026
411,普拉多,丰田,SUV,54,54,0,0,2022,2026
424,宝马3系,宝马,轿车,54,54,0,0,2022,2026
1074,途胜L,现代,SUV,54,54,0,0,2022,2026
441,宝马5系,宝马,轿车,54,54,0,0,2022,2026
444,飞腾,猎豹汽车,SUV,54,54,0,0,2022,2026
445,黑金刚,猎豹汽车,SUV,54,54,0,0,2022,2026
487,花冠,丰田,轿车,54,54,0,0,2022,2026
631,本田CR-V,本田,SUV,54,54,0,0,2022,2026
651,嘉华,起亚,MPV,54,54,0,0,2022,2026
652,陆霸,北汽制造,SUV,54,54,0,0,2022,2026
678,途安,大众,MPV,54,54,0,0,2022,2026
793,江南TT,众泰,轿车,54,54,0,0,2022,2026
865,尊驰,中华,轿车,54,54,0,0,2022,2026
933,皇冠,丰田,轿车,54,54,0,0,2022,2026
954,赛欧,雪佛兰,轿车,54,54,0,0,2022,2026
1053,雨燕,铃木,轿车,54,54,0,0,2022,2026
2734,卡罗拉,丰田,轿车,54,54,0,0,2022,2026
2824,迈腾,大众,轿车,54,54,0,0,2022,2026
2974,御轩,东风,MPV,54,54,0,0,2022,2026
3895,途观,大众,SUV,54,54,0,0,2022,2026
3543,君威,别克,轿车,54,54,0,0,2022,2026
3544,科鲁兹,雪佛兰,轿车,54,54,0,0,2022,2026
3565,奥德赛,本田,MPV,54,54,0,0,2022,2026
3624,奔腾B50,奔腾,轿车,54,54,0,0,2022,2026
3626,理念S1,理念,轿车,54,54,0,0,2022,2026
3629,比亚迪M6,比亚迪,MPV,54,54,0,0,2022,2026
3634,迷迪,福田,MPV,54,54,0,0,2022,2026
3686,MG6,MG名爵,轿车,54,54,0,0,2022,2026
3715,RAV4荣放,丰田,SUV,54,54,0,0,2022,2026
3725,沃尔沃S80L,沃尔沃,轿车,54,54,0,0,2022,2026
3734,福瑞迪,起亚,轿车,54,54,0,0,2022,2026
3745,君越,别克,轿车,54,54,0,0,2022,2026
3785,骏捷FSV,中华,轿车,54,54,0,0,2022,2026
3896,荣威W5,荣威,SUV,54,54,0,0,2022,2026
2975,奥丁,东风,SUV,54,54,0,0,2022,2026
3898,骑士,海马,SUV,54,54,0,0,2022,2026
3904,东风风神S30,东风风神,轿车,54,54,0,0,2022,2026
3924,瑞风M2,江淮,MPV,54,54,0,0,2022,2026
3945,吉利英伦TX4,吉利汽车,轿车,54,54,0,0,2022,2026
3954,瑞麒G6,瑞麒,轿车,54,54,0,0,2022,2026
3976,比亚迪G3,比亚迪,轿车,54,54,0,0,2022,2026
3985,和悦,江淮,轿车,54,54,0,0,2022,2026
3986,悦悦,江淮,轿车,54,54,0,0,2022,2026
3996,轩逸,日产,轿车,54,54,0,0,2022,2026
4004,瑞麒M1,瑞麒,轿车,54,54,0,0,2022,2026
4005,比亚迪S6,比亚迪,SUV,54,54,0,0,2022,2026
4014,哈弗H5经典,哈弗,SUV,54,54,0,0,2022,2026
4015,长城C20R,长城,轿车,54,54,0,0,2022,2026
3542,嘉年华,福特,轿车,54,54,0,0,2022,2026
3540,秀尔,起亚,轿车,54,54,0,0,2022,2026
3539,锋范,本田,轿车,54,54,0,0,2022,2026
3524,奥迪A4L,奥迪,轿车,54,54,0,0,2022,2026
3001,自由舰,吉利汽车,轿车,54,54,0,0,2022,2026
3014,猎豹CS6,猎豹汽车,SUV,54,54,0,0,2022,2026
3044,景逸,东风风行,轿车,54,54,0,0,2022,2026
3094,赛拉图,起亚,轿车,54,54,0,0,2022,2026
3124,马自达2,马自达,轿车,54,54,0,0,2022,2026
3127,逍客,日产,SUV,54,54,0,0,2022,2026
3178,奔驰C级,奔驰,轿车,54,54,0,0,2022,2026
3182,乐驰,宝骏,轿车,54,54,0,0,2022,2026
3184,骏捷FRV,中华,轿车,54,54,0,0,2022,2026
3188,凯越,别克,轿车,54,54,0,0,2022,2026
3192,力帆520i,力帆,轿车,54,54,0,0,2022,2026
3195,天籁,日产,轿车,54,54,0,0,2022,2026
3225,朗逸,大众,轿车,54,54,0,0,2022,2026
3234,荣威550,荣威,轿车,54,54,0,0,2022,2026
3254,经典世嘉,雪铁龙,轿车,54,54,0,0,2022,2026
3264,比亚迪F0,比亚迪,轿车,54,54,0,0,2022,2026
3275,奇瑞A3,奇瑞,轿车,54,54,0,0,2022,2026
3286,宝来,大众,轿车,54,54,0,0,2022,2026
3295,经典熊猫,吉利汽车,轿车,54,54,0,0,2022,2026
3314,力帆320,力帆,轿车,54,54,0,0,2022,2026
3315,力帆620,力帆,轿车,54,54,0,0,2022,2026
3324,和悦A13,江淮,轿车,54,54,0,0,2022,2026
3337,V3菱悦,东南,轿车,54,54,0,0,2022,2026
3374,睿翼,马自达,轿车,54,54,0,0,2022,2026
3384,奇骏,日产,SUV,54,54,0,0,2022,2026
3474,晶锐,斯柯达,轿车,54,54,0,0,2022,2026
3494,君阁,三菱,MPV,54,54,0,0,2022,2026
8550,思锐,比亚迪,轿车,54,54,0,0,2022,2026
8571,陆风X5,陆风,SUV,54,54,0,0,2022,2026
8572,力帆530,力帆,轿车,54,54,0,0,2022,2026
13500,上汽大通MAXUS EG10,大通,MPV,54,54,0,0,2022,2026
13168,奇瑞QQ3EV,奇瑞新能源,轿车,54,54,0,0,2022,2026
13258,绅宝X35,北京汽车,SUV,54,54,0,0,2022,2026
13278,乐风RV,雪佛兰,轿车,54,54,0,0,2022,2026
13288,观致5,观致,SUV,54,54,0,0,2022,2026
13350,卡罗拉双擎E+,丰田,轿车,54,54,0,0,2022,2026
13351,雷凌双擎E+,丰田,轿车,54,54,0,0,2022,2026
13360,奔驰V级,奔驰,MPV,54,54,0,0,2022,2026
13386,昌河Q25,北汽昌河,SUV,54,54,0,0,2022,2026
13388,北汽新能源EU,北汽新能源,轿车,54,54,0,0,2022,2026
13397,西玛,日产,轿车,54,54,0,0,2022,2026
13398,领动,现代,轿车,54,54,0,0,2022,2026
13428,高尔夫·嘉旅,大众,MPV,54,54,0,0,2022,2026
13469,英致727,英致,MPV,54,54,0,0,2022,2026
13509,自由侠,Jeep,SUV,54,54,0,0,2022,2026
13078,野马EC70,野马汽车,SUV,54,54,0,0,2022,2026
13520,荣威e950,荣威,轿车,54,54,0,0,2022,2026
13540,风行SX6,东风风行,SUV,54,54,0,0,2022,2026
13590,迈威,力帆,SUV,54,54,0,0,2022,2026
13591,东风风度MX5,东风风度,SUV,54,54,0,0,2022,2026
13604,众泰T700,众泰,SUV,54,54,0,0,2022,2026
13614,凯翼V3,凯翼,SUV,54,54,0,0,2022,2026
13625,宝骏E100,宝骏,轿车,54,54,0,0,2022,2026
13635,凯迪拉克XT5,凯迪拉克,SUV,54,54,0,0,2022,2026
13655,伽途ix5,福田,MPV,54,54,0,0,2022,2026
13725,福美来七座版,海马,MPV,54,54,0,0,2022,2026
13745,锐3,纳智捷,轿车,54,54,0,0,2022,2026
13746,中华H3,中华,轿车,54,54,0,0,2022,2026
13757,北汽威旺S50,北汽威旺,SUV,54,54,0,0,2022,2026
13138,宝沃BX7,宝沃,SUV,54,54,0,0,2022,2026
13070,众泰SR7,众泰,SUV,54,54,0,0,2022,2026
12512,发现神行,路虎,SUV,54,54,0,0,2022,2026
12764,V5 plus,东南,轿车,54,54,0,0,2022,2026
12514,力帆X80,力帆,SUV,54,54,0,0,2022,2026
12523,东风风神AX3,东风风神,SUV,54,54,0,0,2022,2026
12543,风行S500,东风风行,MPV,54,54,0,0,2022,2026
12553,众泰大迈X5,众泰,SUV,54,54,0,0,2022,2026
12572,众泰E200,众泰,轿车,54,54,0,0,2022,2026
12583,桑塔纳·浩纳,大众,轿车,54,54,0,0,2022,2026
12585,芝麻,众泰,轿车,54,54,0,0,2022,2026
12592,绅宝X55,北京汽车,SUV,54,54,0,0,2022,2026
12596,北京BJ20,北京越野,SUV,54,54,0,0,2022,2026
12603,力帆X70,力帆,轿车,54,54,0,0,2022,2026
12623,驭胜S330,驭胜,SUV,54,54,0,0,2022,2026
12633,英致737,英致,MPV,54,54,0,0,2022,2026
12744,绅宝X25,北京汽车,SUV,54,54,0,0,2022,2026
12774,荣威360,荣威,轿车,54,54,0,0,2022,2026
13069,维特拉,铃木,SUV,54,54,0,0,2022,2026
12794,知豆D2,知豆,轿车,54,54,0,0,2022,2026
12875,全球鹰K10,全球鹰,轿车,54,54,0,0,2022,2026
12876,全球鹰K11,全球鹰,轿车,54,54,0,0,2022,2026
12884,哥瑞,本田,轿车,54,54,0,0,2022,2026
12904,斯派卡,野马汽车,MPV,54,54,0,0,2022,2026
12944,英致G5,英致,SUV,54,54,0,0,2022,2026
12954,北汽幻速H3,北汽幻速,MPV,54,54,0,0,2022,2026
12975,奔驰GLC,奔驰,SUV,54,54,0,0,2022,2026
12985,风光330,东风风光,MPV,54,54,0,0,2022,2026
12986,风光360,东风风光,MPV,54,54,0,0,2022,2026
12995,五菱宏光S1,五菱,MPV,54,54,0,0,2022,2026
12997,科雷嘉,雷诺,SUV,54,54,0,0,2022,2026
13018,C4世嘉,雪铁龙,轿车,54,54,0,0,2022,2026
13838,别克GL6,别克,MPV,54,54,0,0,2022,2026
13867,帝豪GL,吉利汽车,轿车,54,54,0,0,2022,2026
13877,迈锐宝XL,雪佛兰,轿车,54,54,0,0,2022,2026
21013,探界者,雪佛兰,SUV,54,54,0,0,2022,2026
20582,SWM斯威X7,SWM斯威汽车,SUV,54,54,0,0,2022,2026
20583,宝马1系,宝马,轿车,54,54,0,0,2022,2026
20642,路盛E80,华泰,轿车,54,54,0,0,2022,2026
20652,竞瑞,本田,轿车,54,54,0,0,2022,2026
20672,比速M3,比速汽车,MPV,54,54,0,0,2022,2026
20762,海马E3,海马新能源,轿车,54,54,0,0,2022,2026
20802,轩朗,力帆,MPV,54,54,0,0,2022,2026
20865,昌河M70,北汽昌河,MPV,54,54,0,0,2022,2026
20892,江铃E100,江铃集团新能源,轿车,54,54,0,0,2022,2026
20912,悦纳RV,现代,轿车,54,54,0,0,2022,2026
20932,汉腾X5,汉腾,SUV,54,54,0,0,2022,2026
20934,本田UR-V,本田,SUV,54,54,0,0,2022,2026
20963,途昂,大众,SUV,54,54,0,0,2022,2026
21053,奔腾X40,奔腾,SUV,54,54,0,0,2022,2026
13908,江南T11,众泰,轿车,54,54,0,0,2022,2026
21072,VELITE 5,别克,轿车,54,54,0,0,2022,2026
